date,Kabupaten,Rainfall_mm
2015-02-28,Kota Cirebon,3.184429049
2015-03-01,Kota Cirebon,2.793892622
2015-03-02,Kota Cirebon,18.89517117
2015-03-03,Kota Cirebon,10.21568871
2015-03-04,Kota Cirebon,15.63946724
2015-03-05,Kota Cirebon,2.275236011
2015-03-06,Kota Cirebon,2.219491661
2015-03-07,Kota Cirebon,23.65257454
2015-03-08,Kota Cirebon,6.211715698
2015-03-09,Kota Cirebon,6.280448198
2015-03-10,Kota Cirebon,8.925580502
2015-03-11,Kota Cirebon,19.32280827
2015-03-12,Kota Cirebon,13.98189068
2015-03-13,Kota Cirebon,58.638834
2015-03-14,Kota Cirebon,40.06170559
2015-03-15,Kota Cirebon,41.10387897
2015-03-16,Kota Cirebon,6.135842085
2015-03-17,Kota Cirebon,11.72550058
2015-03-18,Kota Cirebon,15.24915791
2015-03-19,Kota Cirebon,0
2015-03-20,Kota Cirebon,5.290351152
2015-03-21,Kota Cirebon,0.05774789862
2015-03-22,Kota Cirebon,3.113967776
2015-03-23,Kota Cirebon,4.944040418
2015-03-24,Kota Cirebon,0.007744170958
2015-03-25,Kota Cirebon,4.095390558
2015-03-26,Kota Cirebon,3.605694652
2015-03-27,Kota Cirebon,0
2015-03-28,Kota Cirebon,0.565924421
2015-03-29,Kota Cirebon,0.00987576996
2015-03-30,Kota Cirebon,0.4943095744
2015-03-31,Kota Cirebon,8.415673256
2015-04-01,Kota Cirebon,7.99545908
2015-04-02,Kota Cirebon,4.65082705
2015-04-03,Kota Cirebon,26.96439171
2015-04-04,Kota Cirebon,8.690566063
2015-04-05,Kota Cirebon,0.001829738554
2015-04-06,Kota Cirebon,15.88813448
2015-04-07,Kota Cirebon,6.129545689
2015-04-08,Kota Cirebon,3.210787296
2015-04-09,Kota Cirebon,0.05485820957
2015-04-10,Kota Cirebon,0.04729591124
2015-04-11,Kota Cirebon,1.088995188
2015-04-12,Kota Cirebon,25.10136223
2015-04-13,Kota Cirebon,7.702706337
2015-04-14,Kota Cirebon,7.00072217
2015-04-15,Kota Cirebon,1.344668627
2015-04-16,Kota Cirebon,11.53461099
2015-04-17,Kota Cirebon,10.24310446
2015-04-18,Kota Cirebon,11.66424537
2015-04-19,Kota Cirebon,46.03048325
2015-04-20,Kota Cirebon,18.15722322
2015-04-21,Kota Cirebon,2.234093606
2015-04-22,Kota Cirebon,8.545490026
2015-04-23,Kota Cirebon,17.88439894
2015-04-24,Kota Cirebon,10.90165973
2015-04-25,Kota Cirebon,4.725851655
2015-04-26,Kota Cirebon,12.65853596
2015-04-27,Kota Cirebon,16.67921019
2015-04-28,Kota Cirebon,12.61272526
2015-04-29,Kota Cirebon,6.500751257
2015-04-30,Kota Cirebon,9.221305847
2015-05-01,Kota Cirebon,25.21612358
2015-05-02,Kota Cirebon,9.282805681
2015-05-03,Kota Cirebon,84.30168343
2015-05-04,Kota Cirebon,3.077374935
2015-05-05,Kota Cirebon,0.1480261311
2015-05-06,Kota Cirebon,0.4547591954
2015-05-07,Kota Cirebon,8.87E-04
2015-05-08,Kota Cirebon,0
2015-05-09,Kota Cirebon,0.0274139978
2015-05-10,Kota Cirebon,0
2015-05-11,Kota Cirebon,0
2015-05-12,Kota Cirebon,0.01451941486
2015-05-13,Kota Cirebon,0.8000189066
2015-05-14,Kota Cirebon,2.18298161
2015-05-15,Kota Cirebon,6.479462385
2015-05-16,Kota Cirebon,0.238188073
2015-05-17,Kota Cirebon,0
2015-05-18,Kota Cirebon,0
2015-05-19,Kota Cirebon,0.01408646302
2015-05-20,Kota Cirebon,0
2015-05-21,Kota Cirebon,0
2015-05-22,Kota Cirebon,0
2015-05-23,Kota Cirebon,0
2015-05-24,Kota Cirebon,0
2015-05-25,Kota Cirebon,0
2015-05-26,Kota Cirebon,0.2818110287
2015-05-27,Kota Cirebon,0
2015-05-28,Kota Cirebon,0
2015-05-29,Kota Cirebon,0
2015-05-30,Kota Cirebon,0
2015-05-31,Kota Cirebon,0
2015-06-01,Kota Cirebon,4.014889598
2015-06-02,Kota Cirebon,3.27E-04
2015-06-03,Kota Cirebon,0.700655356
2015-06-04,Kota Cirebon,2.871215165
2015-06-05,Kota Cirebon,0
2015-06-06,Kota Cirebon,0
2015-06-07,Kota Cirebon,0.02893284895
2015-06-08,Kota Cirebon,0.8524191678
2015-06-09,Kota Cirebon,0.3120314106
2015-06-10,Kota Cirebon,0
2015-06-11,Kota Cirebon,0
2015-06-12,Kota Cirebon,0
2015-06-13,Kota Cirebon,0
2015-06-14,Kota Cirebon,0
2015-06-15,Kota Cirebon,0
2015-06-16,Kota Cirebon,0
2015-06-17,Kota Cirebon,0
2015-06-18,Kota Cirebon,0
2015-06-19,Kota Cirebon,0
2015-06-20,Kota Cirebon,0
2015-06-21,Kota Cirebon,0
2015-06-22,Kota Cirebon,0
2015-06-23,Kota Cirebon,0
2015-06-24,Kota Cirebon,0
2015-06-25,Kota Cirebon,0
2015-06-26,Kota Cirebon,0
2015-06-27,Kota Cirebon,0
2015-06-28,Kota Cirebon,0
2015-06-29,Kota Cirebon,0
2015-06-30,Kota Cirebon,0
2015-07-01,Kota Cirebon,0
2015-07-02,Kota Cirebon,0
2015-07-03,Kota Cirebon,0
2015-07-04,Kota Cirebon,0
2015-07-05,Kota Cirebon,0
2015-07-06,Kota Cirebon,0
2015-07-07,Kota Cirebon,0
2015-07-08,Kota Cirebon,0
2015-07-09,Kota Cirebon,0
2015-07-10,Kota Cirebon,0
2015-07-11,Kota Cirebon,10.98911905
2015-07-12,Kota Cirebon,0.04939938895
2015-07-13,Kota Cirebon,0
2015-07-14,Kota Cirebon,0.006624020403
2015-07-15,Kota Cirebon,0
2015-07-16,Kota Cirebon,0
2015-07-17,Kota Cirebon,0
2015-07-18,Kota Cirebon,0
2015-07-19,Kota Cirebon,0
2015-07-20,Kota Cirebon,0
2015-07-21,Kota Cirebon,0
2015-07-22,Kota Cirebon,0
2015-07-23,Kota Cirebon,0
2015-07-24,Kota Cirebon,0
2015-07-25,Kota Cirebon,0
2015-07-26,Kota Cirebon,0
2015-07-27,Kota Cirebon,0
2015-07-28,Kota Cirebon,0
2015-07-29,Kota Cirebon,0
2015-07-30,Kota Cirebon,0
2015-07-31,Kota Cirebon,0
2015-08-01,Kota Cirebon,0
2015-08-02,Kota Cirebon,0
2015-08-03,Kota Cirebon,0
2015-08-04,Kota Cirebon,0
2015-08-05,Kota Cirebon,0
2015-08-06,Kota Cirebon,0
2015-08-07,Kota Cirebon,0
2015-08-08,Kota Cirebon,0
2015-08-09,Kota Cirebon,2.931496739
2015-08-10,Kota Cirebon,0
2015-08-11,Kota Cirebon,0
2015-08-12,Kota Cirebon,0
2015-08-13,Kota Cirebon,0
2015-08-14,Kota Cirebon,0
2015-08-15,Kota Cirebon,0
2015-08-16,Kota Cirebon,0
2015-08-17,Kota Cirebon,0
2015-08-18,Kota Cirebon,0
2015-08-19,Kota Cirebon,0
2015-08-20,Kota Cirebon,0
2015-08-21,Kota Cirebon,0
2015-08-22,Kota Cirebon,0
2015-08-23,Kota Cirebon,0
2015-08-24,Kota Cirebon,0
2015-08-25,Kota Cirebon,0
2015-08-26,Kota Cirebon,0
2015-08-27,Kota Cirebon,0
2015-08-28,Kota Cirebon,0
2015-08-29,Kota Cirebon,0
2015-08-30,Kota Cirebon,0
2015-08-31,Kota Cirebon,0
2015-09-01,Kota Cirebon,0
2015-09-02,Kota Cirebon,0
2015-09-03,Kota Cirebon,0
2015-09-04,Kota Cirebon,0
2015-09-05,Kota Cirebon,0
2015-09-06,Kota Cirebon,0
2015-09-07,Kota Cirebon,0
2015-09-08,Kota Cirebon,0
2015-09-09,Kota Cirebon,0
2015-09-10,Kota Cirebon,0
2015-09-11,Kota Cirebon,0
2015-09-12,Kota Cirebon,0
2015-09-13,Kota Cirebon,0
2015-09-14,Kota Cirebon,0
2015-09-15,Kota Cirebon,0
2015-09-16,Kota Cirebon,0
2015-09-17,Kota Cirebon,0
2015-09-18,Kota Cirebon,0
2015-09-19,Kota Cirebon,0
2015-09-20,Kota Cirebon,0
2015-09-21,Kota Cirebon,0
2015-09-22,Kota Cirebon,0
2015-09-23,Kota Cirebon,0
2015-09-24,Kota Cirebon,0
2015-09-25,Kota Cirebon,0.2066561356
2015-09-26,Kota Cirebon,0
2015-09-27,Kota Cirebon,0
2015-09-28,Kota Cirebon,0.1758864596
2015-09-29,Kota Cirebon,0
2015-09-30,Kota Cirebon,0
2015-10-01,Kota Cirebon,0
2015-10-02,Kota Cirebon,0.2626071274
2015-10-03,Kota Cirebon,0.9379353225
2015-10-04,Kota Cirebon,0
2015-10-05,Kota Cirebon,0
2015-10-06,Kota Cirebon,0
2015-10-07,Kota Cirebon,0
2015-10-08,Kota Cirebon,0
2015-10-09,Kota Cirebon,0
2015-10-10,Kota Cirebon,0
2015-10-11,Kota Cirebon,0
2015-10-12,Kota Cirebon,0
2015-10-13,Kota Cirebon,0
2015-10-14,Kota Cirebon,0
2015-10-15,Kota Cirebon,0
2015-10-16,Kota Cirebon,0
2015-10-17,Kota Cirebon,0
2015-10-18,Kota Cirebon,0
2015-10-19,Kota Cirebon,10.76920867
2015-10-20,Kota Cirebon,0
2015-10-21,Kota Cirebon,0
2015-10-22,Kota Cirebon,0
2015-10-23,Kota Cirebon,0
2015-10-24,Kota Cirebon,0
2015-10-25,Kota Cirebon,0
2015-10-26,Kota Cirebon,0
2015-10-27,Kota Cirebon,0
2015-10-28,Kota Cirebon,0
2015-10-29,Kota Cirebon,0
2015-10-30,Kota Cirebon,1.120243728
2015-10-31,Kota Cirebon,0
2015-11-01,Kota Cirebon,1.382483125
2015-11-02,Kota Cirebon,0
2015-11-03,Kota Cirebon,0
2015-11-04,Kota Cirebon,3.995304108
2015-11-05,Kota Cirebon,0
2015-11-06,Kota Cirebon,1.54665488
2015-11-07,Kota Cirebon,3.105802417
2015-11-08,Kota Cirebon,15.11252546
2015-11-09,Kota Cirebon,3.561862707
2015-11-10,Kota Cirebon,0.2644312754
2015-11-11,Kota Cirebon,4.841147661
2015-11-12,Kota Cirebon,13.29361153
2015-11-13,Kota Cirebon,29.39656734
2015-11-14,Kota Cirebon,0
2015-11-15,Kota Cirebon,0
2015-11-16,Kota Cirebon,1.413470238
2015-11-17,Kota Cirebon,7.269274235
2015-11-18,Kota Cirebon,2.47023797
2015-11-19,Kota Cirebon,0.1635479853
2015-11-20,Kota Cirebon,0.6484556347
2015-11-21,Kota Cirebon,21.08006001
2015-11-22,Kota Cirebon,1.147984028
2015-11-23,Kota Cirebon,0.2064705938
2015-11-24,Kota Cirebon,0.3276406378
2015-11-25,Kota Cirebon,1.58791405
2015-11-26,Kota Cirebon,2.786012292
2015-11-27,Kota Cirebon,0.322103776
2015-11-28,Kota Cirebon,6.360547543
2015-11-29,Kota Cirebon,1.424256742
2015-11-30,Kota Cirebon,13.42848873
2015-12-01,Kota Cirebon,6.644473314
2015-12-02,Kota Cirebon,11.244735
2015-12-03,Kota Cirebon,1.763571024
2015-12-04,Kota Cirebon,2.130124748
2015-12-05,Kota Cirebon,6.78828907
2015-12-06,Kota Cirebon,12.7368865
2015-12-07,Kota Cirebon,5.344596505
2015-12-08,Kota Cirebon,7.845920563
2015-12-09,Kota Cirebon,3.789285421
2015-12-10,Kota Cirebon,1.373727679
2015-12-11,Kota Cirebon,3.577816844
2015-12-12,Kota Cirebon,6.838502169
2015-12-13,Kota Cirebon,38.90095997
2015-12-14,Kota Cirebon,35.88810825
2015-12-15,Kota Cirebon,6.014611244
2015-12-16,Kota Cirebon,29.10729504
2015-12-17,Kota Cirebon,25.96239853
2015-12-18,Kota Cirebon,14.59929228
2015-12-19,Kota Cirebon,3.870233417
2015-12-20,Kota Cirebon,3.87101984
2015-12-21,Kota Cirebon,6.262732744
2015-12-22,Kota Cirebon,1.16137746
2015-12-23,Kota Cirebon,8.640638351
2015-12-24,Kota Cirebon,3.298108935
2015-12-25,Kota Cirebon,0.6772192419
2015-12-26,Kota Cirebon,38.5637598
2015-12-27,Kota Cirebon,8.112768173
2015-12-28,Kota Cirebon,3.704799414
2015-12-29,Kota Cirebon,12.19433641
2015-12-30,Kota Cirebon,17.12368155
2015-12-31,Kota Cirebon,3.842555165
2016-01-01,Kota Cirebon,0.04474872071
2016-01-02,Kota Cirebon,4.013582826
2016-01-03,Kota Cirebon,0.09136446565
2016-01-04,Kota Cirebon,6.609631777
2016-01-05,Kota Cirebon,2.571274996
2016-01-06,Kota Cirebon,0.8224172294
2016-01-07,Kota Cirebon,0.0844224114
2016-01-08,Kota Cirebon,0
2016-01-09,Kota Cirebon,0.7037157118
2016-01-10,Kota Cirebon,1.662028134
2016-01-11,Kota Cirebon,2.543362498
2016-01-12,Kota Cirebon,4.33144927
2016-01-13,Kota Cirebon,8.201025724
2016-01-14,Kota Cirebon,0.6301405728
2016-01-15,Kota Cirebon,0.1207170524
2016-01-16,Kota Cirebon,1.155093938
2016-01-17,Kota Cirebon,45.50911617
2016-01-18,Kota Cirebon,23.02870703
2016-01-19,Kota Cirebon,21.76601744
2016-01-20,Kota Cirebon,44.0643568
2016-01-21,Kota Cirebon,2.937625587
2016-01-22,Kota Cirebon,49.23409653
2016-01-23,Kota Cirebon,11.35431075
2016-01-24,Kota Cirebon,7.978614807
2016-01-25,Kota Cirebon,3.859154105
2016-01-26,Kota Cirebon,6.4260993
2016-01-27,Kota Cirebon,43.19633389
2016-01-28,Kota Cirebon,20.70502424
2016-01-29,Kota Cirebon,52.44490814
2016-01-30,Kota Cirebon,23.49732828
2016-01-31,Kota Cirebon,5.518801332
2016-02-01,Kota Cirebon,8.038003206
2016-02-02,Kota Cirebon,19.94425678
2016-02-03,Kota Cirebon,8.673338413
2016-02-04,Kota Cirebon,16.65922737
2016-02-05,Kota Cirebon,103.9176407
2016-02-06,Kota Cirebon,43.19239712
2016-02-07,Kota Cirebon,19.71133804
2016-02-08,Kota Cirebon,14.94569349
2016-02-09,Kota Cirebon,18.00079966
2016-02-10,Kota Cirebon,10.7566123
2016-02-11,Kota Cirebon,20.54778385
2016-02-12,Kota Cirebon,22.53641224
2016-02-13,Kota Cirebon,13.48362494
2016-02-14,Kota Cirebon,20.97380161
2016-02-15,Kota Cirebon,10.85600424
2016-02-16,Kota Cirebon,3.296041846
2016-02-17,Kota Cirebon,2.511339784
2016-02-18,Kota Cirebon,9.232455969
2016-02-19,Kota Cirebon,8.203243732
2016-02-20,Kota Cirebon,20.82649755
2016-02-21,Kota Cirebon,12.90306044
2016-02-22,Kota Cirebon,14.94127893
2016-02-23,Kota Cirebon,48.04409981
2016-02-24,Kota Cirebon,3.925071716
2016-02-25,Kota Cirebon,3.345679522
2016-02-26,Kota Cirebon,11.4161768
2016-02-27,Kota Cirebon,8.270967007
2016-02-28,Kota Cirebon,3.96558094
2016-02-29,Kota Cirebon,4.196174741
2016-03-01,Kota Cirebon,8.032889843
2016-03-02,Kota Cirebon,2.244607151
2016-03-03,Kota Cirebon,3.294436455
2016-03-04,Kota Cirebon,23.01243782
2016-03-05,Kota Cirebon,17.74479818
2016-03-06,Kota Cirebon,9.79996419
2016-03-07,Kota Cirebon,4.842010975
2016-03-08,Kota Cirebon,24.90457535
2016-03-09,Kota Cirebon,4.799470067
2016-03-10,Kota Cirebon,2.35719341
2016-03-11,Kota Cirebon,18.45533466
2016-03-12,Kota Cirebon,28.50125599
2016-03-13,Kota Cirebon,0.6140787899
2016-03-14,Kota Cirebon,13.19469452
2016-03-15,Kota Cirebon,0.971322298
2016-03-16,Kota Cirebon,22.02910137
2016-03-17,Kota Cirebon,7.563532591
2016-03-18,Kota Cirebon,6.44278121
2016-03-19,Kota Cirebon,31.76848412
2016-03-20,Kota Cirebon,5.987537384
2016-03-21,Kota Cirebon,2.512807131
2016-03-22,Kota Cirebon,48.60758972
2016-03-23,Kota Cirebon,7.060898066
2016-03-24,Kota Cirebon,5.711795926
2016-03-25,Kota Cirebon,14.08188915
2016-03-26,Kota Cirebon,0.04284757096
2016-03-27,Kota Cirebon,0.004205123289
2016-03-28,Kota Cirebon,7.384135008
2016-03-29,Kota Cirebon,34.73713589
2016-03-30,Kota Cirebon,6.065482378
2016-03-31,Kota Cirebon,6.322143316
2016-04-01,Kota Cirebon,3.805239558
2016-04-02,Kota Cirebon,0.7593618929
2016-04-03,Kota Cirebon,6.211659193
2016-04-04,Kota Cirebon,23.90928411
2016-04-05,Kota Cirebon,0.786305666
2016-04-06,Kota Cirebon,8.754879713
2016-04-07,Kota Cirebon,1.834446073
2016-04-08,Kota Cirebon,0.3282611668
2016-04-09,Kota Cirebon,6.443960667
2016-04-10,Kota Cirebon,5.492460966
2016-04-11,Kota Cirebon,25.30191422
2016-04-12,Kota Cirebon,0.8611477017
2016-04-13,Kota Cirebon,10.81513667
2016-04-14,Kota Cirebon,14.63054895
2016-04-15,Kota Cirebon,8.507522821
2016-04-16,Kota Cirebon,9.95144105
2016-04-17,Kota Cirebon,15.72790289
2016-04-18,Kota Cirebon,24.11900139
2016-04-19,Kota Cirebon,13.10647774
2016-04-20,Kota Cirebon,1.36880815
2016-04-21,Kota Cirebon,0.4473015815
2016-04-22,Kota Cirebon,0.2138235345
2016-04-23,Kota Cirebon,14.05457067
2016-04-24,Kota Cirebon,0.4371978343
2016-04-25,Kota Cirebon,21.20402527
2016-04-26,Kota Cirebon,13.9001298
2016-04-27,Kota Cirebon,1.913028002
2016-04-28,Kota Cirebon,5.102894425
2016-04-29,Kota Cirebon,0.4633017629
2016-04-30,Kota Cirebon,2.06393981
2016-05-01,Kota Cirebon,1.089431226
2016-05-02,Kota Cirebon,44.15135765
2016-05-03,Kota Cirebon,0.2175717428
2016-05-04,Kota Cirebon,0.27739086
2016-05-05,Kota Cirebon,0.07278811187
2016-05-06,Kota Cirebon,1.193176478
2016-05-07,Kota Cirebon,0.6210177094
2016-05-08,Kota Cirebon,21.64554977
2016-05-09,Kota Cirebon,4.872377872
2016-05-10,Kota Cirebon,1.003100038
2016-05-11,Kota Cirebon,1.224433511
2016-05-12,Kota Cirebon,0.1130328812
2016-05-13,Kota Cirebon,0.9769054055
2016-05-14,Kota Cirebon,33.57775211
2016-05-15,Kota Cirebon,3.156361699
2016-05-16,Kota Cirebon,16.10727739
2016-05-17,Kota Cirebon,6.086389303
2016-05-18,Kota Cirebon,0.01019323594
2016-05-19,Kota Cirebon,0.02477109153
2016-05-20,Kota Cirebon,3.67632544
2016-05-21,Kota Cirebon,3.13684237
2016-05-22,Kota Cirebon,18.96433353
2016-05-23,Kota Cirebon,4.632828712
2016-05-24,Kota Cirebon,1.184449911
2016-05-25,Kota Cirebon,0.2705436721
2016-05-26,Kota Cirebon,2.30189234
2016-05-27,Kota Cirebon,4.383539557
2016-05-28,Kota Cirebon,8.613702536
2016-05-29,Kota Cirebon,16.19698048
2016-05-30,Kota Cirebon,9.3458848
2016-05-31,Kota Cirebon,1.690745652
2016-06-01,Kota Cirebon,0.5468367934
2016-06-02,Kota Cirebon,2.687920332
2016-06-03,Kota Cirebon,0.09389643744
2016-06-04,Kota Cirebon,0.5906441063
2016-06-05,Kota Cirebon,1.04241693
2016-06-06,Kota Cirebon,0
2016-06-07,Kota Cirebon,3.115317464
2016-06-08,Kota Cirebon,0.2161058933
2016-06-09,Kota Cirebon,3.837148547
2016-06-10,Kota Cirebon,0.579427287
2016-06-11,Kota Cirebon,0
2016-06-12,Kota Cirebon,0
2016-06-13,Kota Cirebon,0.7046380788
2016-06-14,Kota Cirebon,4.89361167
2016-06-15,Kota Cirebon,38.44508743
2016-06-16,Kota Cirebon,1.954627275
2016-06-17,Kota Cirebon,45.93001556
2016-06-18,Kota Cirebon,23.96328163
2016-06-19,Kota Cirebon,0.3238976821
2016-06-20,Kota Cirebon,0
2016-06-21,Kota Cirebon,1.006091505
2016-06-22,Kota Cirebon,1.496778399
2016-06-23,Kota Cirebon,0.3872633278
2016-06-24,Kota Cirebon,0.2327634171
2016-06-25,Kota Cirebon,1.559960604
2016-06-26,Kota Cirebon,0
2016-06-27,Kota Cirebon,19.65990973
2016-06-28,Kota Cirebon,0.5315594226
2016-06-29,Kota Cirebon,0.8733884096
2016-06-30,Kota Cirebon,0
2016-07-01,Kota Cirebon,20.39043617
2016-07-02,Kota Cirebon,2.486456752
2016-07-03,Kota Cirebon,1.460796118
2016-07-04,Kota Cirebon,0.1721799485
2016-07-05,Kota Cirebon,0
2016-07-06,Kota Cirebon,0.102848433
2016-07-07,Kota Cirebon,0.001379706664
2016-07-08,Kota Cirebon,0
2016-07-09,Kota Cirebon,0.01792478934
2016-07-10,Kota Cirebon,0.03818345815
2016-07-11,Kota Cirebon,2.06239754
2016-07-12,Kota Cirebon,5.928449035
2016-07-13,Kota Cirebon,0.577794224
2016-07-14,Kota Cirebon,3.402748346
2016-07-15,Kota Cirebon,2.626060367
2016-07-16,Kota Cirebon,9.007535934
2016-07-17,Kota Cirebon,13.87036657
2016-07-18,Kota Cirebon,1.728671014
2016-07-19,Kota Cirebon,2.433800697
2016-07-20,Kota Cirebon,14.57023001
2016-07-21,Kota Cirebon,18.12605667
2016-07-22,Kota Cirebon,1.278809398
2016-07-23,Kota Cirebon,2.550999641
2016-07-24,Kota Cirebon,3.010839701
2016-07-25,Kota Cirebon,0.4372527301
2016-07-26,Kota Cirebon,2.838568032
2016-07-27,Kota Cirebon,2.40081954
2016-07-28,Kota Cirebon,55.1306076
2016-07-29,Kota Cirebon,0.08132048137
2016-07-30,Kota Cirebon,0
2016-07-31,Kota Cirebon,1.060179949
2016-08-01,Kota Cirebon,0
2016-08-02,Kota Cirebon,0
2016-08-03,Kota Cirebon,0
2016-08-04,Kota Cirebon,0
2016-08-05,Kota Cirebon,0
2016-08-06,Kota Cirebon,0.7597584128
2016-08-07,Kota Cirebon,6.52264595
2016-08-08,Kota Cirebon,14.01040077
2016-08-09,Kota Cirebon,0
2016-08-10,Kota Cirebon,2.61884737
2016-08-11,Kota Cirebon,0
2016-08-12,Kota Cirebon,2.086891115
2016-08-13,Kota Cirebon,0.07121133618
2016-08-14,Kota Cirebon,0
2016-08-15,Kota Cirebon,0.7543594837
2016-08-16,Kota Cirebon,6.285556555
2016-08-17,Kota Cirebon,1.067406446
2016-08-18,Kota Cirebon,0.2531325594
2016-08-19,Kota Cirebon,0
2016-08-20,Kota Cirebon,0
2016-08-21,Kota Cirebon,0
2016-08-22,Kota Cirebon,0
2016-08-23,Kota Cirebon,0
2016-08-24,Kota Cirebon,0
2016-08-25,Kota Cirebon,4.055707455
2016-08-26,Kota Cirebon,44.04237843
2016-08-27,Kota Cirebon,28.33947945
2016-08-28,Kota Cirebon,0.7482162863
2016-08-29,Kota Cirebon,0.3573487848
2016-08-30,Kota Cirebon,2.773908019
2016-08-31,Kota Cirebon,0.1851216741
2016-09-01,Kota Cirebon,0
2016-09-02,Kota Cirebon,0.551986143
2016-09-03,Kota Cirebon,0
2016-09-04,Kota Cirebon,3.938597918
2016-09-05,Kota Cirebon,0.3139076382
2016-09-06,Kota Cirebon,0
2016-09-07,Kota Cirebon,39.89521122
2016-09-08,Kota Cirebon,1.70435375
2016-09-09,Kota Cirebon,3.736684442
2016-09-10,Kota Cirebon,2.133240938
2016-09-11,Kota Cirebon,0.3020082861
2016-09-12,Kota Cirebon,0
2016-09-13,Kota Cirebon,0
2016-09-14,Kota Cirebon,1.859495044
2016-09-15,Kota Cirebon,19.05210829
2016-09-16,Kota Cirebon,74.00101662
2016-09-17,Kota Cirebon,5.08060813
2016-09-18,Kota Cirebon,0
2016-09-19,Kota Cirebon,1.093173712
2016-09-20,Kota Cirebon,0.01672292501
2016-09-21,Kota Cirebon,4.84776628
2016-09-22,Kota Cirebon,13.88520813
2016-09-23,Kota Cirebon,24.44428253
2016-09-24,Kota Cirebon,8.642465115
2016-09-25,Kota Cirebon,11.65708065
2016-09-26,Kota Cirebon,7.723063231
2016-09-27,Kota Cirebon,39.23990536
2016-09-28,Kota Cirebon,5.895060897
2016-09-29,Kota Cirebon,39.42808914
2016-09-30,Kota Cirebon,0.593254745
2016-10-01,Kota Cirebon,4.526441216
2016-10-02,Kota Cirebon,104.5412979
2016-10-03,Kota Cirebon,0.338547416
2016-10-04,Kota Cirebon,22.54436874
2016-10-05,Kota Cirebon,1.02266711
2016-10-06,Kota Cirebon,0.008882028284
2016-10-07,Kota Cirebon,3.393723607
2016-10-08,Kota Cirebon,25.94821358
2016-10-09,Kota Cirebon,7.968238592
2016-10-10,Kota Cirebon,3.099180579
2016-10-11,Kota Cirebon,5.745150089
2016-10-12,Kota Cirebon,11.69238424
2016-10-13,Kota Cirebon,1.517076552
2016-10-14,Kota Cirebon,0.5139712393
2016-10-15,Kota Cirebon,0.5466867238
2016-10-16,Kota Cirebon,0
2016-10-17,Kota Cirebon,3.552504301
2016-10-18,Kota Cirebon,0
2016-10-19,Kota Cirebon,0.446132496
2016-10-20,Kota Cirebon,0.6117458045
2016-10-21,Kota Cirebon,9.143420219
2016-10-22,Kota Cirebon,61.23050308
2016-10-23,Kota Cirebon,41.0529871
2016-10-24,Kota Cirebon,3.046597481
2016-10-25,Kota Cirebon,2.350895047
2016-10-26,Kota Cirebon,10.93970919
2016-10-27,Kota Cirebon,1.962290525
2016-10-28,Kota Cirebon,36.25023365
2016-10-29,Kota Cirebon,12.11421061
2016-10-30,Kota Cirebon,2.740378797
2016-10-31,Kota Cirebon,0.3296547532
2016-11-01,Kota Cirebon,4.379735112
2016-11-02,Kota Cirebon,9.506068468
2016-11-03,Kota Cirebon,1.678352594
2016-11-04,Kota Cirebon,0.08673402853
2016-11-05,Kota Cirebon,3.557697773
2016-11-06,Kota Cirebon,0.9335365891
2016-11-07,Kota Cirebon,3.045802116
2016-11-08,Kota Cirebon,37.87962341
2016-11-09,Kota Cirebon,27.60012817
2016-11-10,Kota Cirebon,11.34937119
2016-11-11,Kota Cirebon,22.52511263
2016-11-12,Kota Cirebon,0.1944086775
2016-11-13,Kota Cirebon,4.077525258
2016-11-14,Kota Cirebon,8.66551137
2016-11-15,Kota Cirebon,10.42665625
2016-11-16,Kota Cirebon,1.48895207
2016-11-17,Kota Cirebon,2.181134284
2016-11-18,Kota Cirebon,12.00966167
2016-11-19,Kota Cirebon,0.1255207099
2016-11-20,Kota Cirebon,5.766299486
2016-11-21,Kota Cirebon,1.97963208
2016-11-22,Kota Cirebon,16.68405962
2016-11-23,Kota Cirebon,30.59214306
2016-11-24,Kota Cirebon,24.31662941
2016-11-25,Kota Cirebon,6.647955179
2016-11-26,Kota Cirebon,4.972169638
2016-11-27,Kota Cirebon,7.50338316
2016-11-28,Kota Cirebon,12.78715611
2016-11-29,Kota Cirebon,21.20447588
2016-11-30,Kota Cirebon,11.22963881
2016-12-01,Kota Cirebon,6.400734901
2016-12-02,Kota Cirebon,16.73674107
2016-12-03,Kota Cirebon,5.518856764
2016-12-04,Kota Cirebon,9.807160378
2016-12-05,Kota Cirebon,7.336330175
2016-12-06,Kota Cirebon,3.630851269
2016-12-07,Kota Cirebon,10.74264693
2016-12-08,Kota Cirebon,8.934252977
2016-12-09,Kota Cirebon,18.57401276
2016-12-10,Kota Cirebon,19.45159578
2016-12-11,Kota Cirebon,23.6440444
2016-12-12,Kota Cirebon,39.88831902
2016-12-13,Kota Cirebon,3.077363491
2016-12-14,Kota Cirebon,51.13477135
2016-12-15,Kota Cirebon,1.23933202
2016-12-16,Kota Cirebon,25.31259441
2016-12-17,Kota Cirebon,0.7112090886
2016-12-18,Kota Cirebon,4.173897743
2016-12-19,Kota Cirebon,2.107928753
2016-12-20,Kota Cirebon,0.04609600548
2016-12-21,Kota Cirebon,0.003732592799
2016-12-22,Kota Cirebon,0
2016-12-23,Kota Cirebon,9.268878937
2016-12-24,Kota Cirebon,7.039753675
