date,Kabupaten,ERA5_LST_Mean,ERA5_LST_Max,ERA5_LST_Percentile95,ERA5_Cloud_Cover_Percentage,ERA5_Max_Lon,ERA5_Max_Lat
2019-09-06,karawang,29.461873344530574,30.16174532572433,29.840863164265954,0.0,106.92197669232604,-6.912536111299717
2019-09-07,karawang,29.423194379082496,30.265276845296228,29.92168960571292,0.0,106.92197669232604,-6.912536111299717
2019-09-08,karawang,29.781181163034425,30.508077239990257,30.228943125406943,0.0,106.92197669232604,-6.912536111299717
2019-09-09,karawang,30.51866671959872,31.171837743123376,30.923628107706747,0.0,106.92197669232604,-6.912536111299717
2019-09-10,karawang,29.96015968233964,30.5567343393962,30.4773886362712,0.0,106.92197669232604,-6.912536111299717
2019-09-11,karawang,29.533757785769208,30.36842943827316,29.99440600077316,0.0,106.92197669232604,-6.912536111299717
2019-09-12,karawang,30.217630673310136,30.908173497517907,30.714569981892907,0.0,106.92197669232604,-6.912536111299717
2019-09-13,karawang,29.53300297425632,30.310363388061543,29.97597211201986,0.0,106.92197669232604,-6.912536111299717
2019-09-14,karawang,29.25768059791708,29.97913513183596,29.75623474121096,0.0,106.92197669232604,-6.912536111299717
2019-09-15,karawang,29.28238164345867,29.98540585835775,29.85885963439944,0.0,106.92197669232604,-6.912536111299717
2019-09-16,karawang,28.739030685576296,29.264513905843103,29.22040583292648,0.0,106.92197669232604,-6.912536111299717
2019-09-17,karawang,30.271674251784937,30.890351231892907,30.704804356892907,0.0,106.92197669232604,-6.912536111299717
2019-09-18,karawang,31.03566744327712,31.876751836140954,31.531536992390954,0.0,106.92197669232604,-6.912536111299717
2019-09-19,karawang,30.496240076245424,31.21364809672042,30.937443669637048,0.0,106.92197669232604,-6.912536111299717
2019-09-20,karawang,29.963311399218423,30.60051816304525,30.422458267211937,0.0,106.92197669232604,-6.912536111299717
2019-09-21,karawang,30.25125665555644,30.945212300618493,30.595114644368493,0.0,106.92197669232604,-6.912536111299717
2019-09-22,karawang,30.448410163268854,31.027927017211937,30.89226620992025,0.0,106.92197669232604,-6.912536111299717
2019-09-23,karawang,30.110035189366624,30.5564959208171,30.519061024983728,0.0,106.92197669232604,-6.912536111299717
2019-09-24,karawang,30.83861912335431,31.493246332804404,31.292074457804404,0.0,106.92197669232604,-6.912536111299717
2019-09-25,karawang,31.39756599426796,32.10340779622396,31.917535400390648,0.0,106.92197669232604,-6.912536111299717
2019-09-26,karawang,31.267088760686264,31.977197265625023,31.731347656250023,0.0,106.92197669232604,-6.912536111299717
2019-09-27,karawang,31.6511526721634,32.3571824391683,32.1960496266683,0.0,106.92197669232604,-6.912536111299717
2019-09-28,karawang,31.46248716410652,32.16812540690108,32.0519958496094,0.0,106.92197669232604,-6.912536111299717
2019-09-29,karawang,30.17770392500893,31.06961212158205,30.90286407470705,0.0,106.92197669232604,-6.912536111299717
2019-09-30,karawang,30.44590707628637,31.159691747029623,31.048770523071312,0.0,106.92197669232604,-6.912536111299717
2019-10-01,karawang,31.14172985178496,31.837017949422204,31.64797172546389,0.0,106.92197669232604,-6.912536111299717
2019-10-02,karawang,31.57773779994893,32.34338404337569,32.14668807983401,0.0,106.92197669232604,-6.912536111299717
2019-10-03,karawang,31.29226051968311,31.91741841634115,31.89748026529952,0.0,106.92197669232604,-6.912536111299717
2019-10-04,karawang,31.147271581485143,31.98122685750326,31.98122685750326,0.0,106.92197669232604,-6.912536111299717
2019-10-05,karawang,30.863617413386944,31.57095616658529,31.41283442179366,0.0,106.92197669232604,-6.912536111299717
2019-10-06,karawang,31.09488126556678,31.727762476603232,31.550353622436543,0.0,106.92197669232604,-6.912536111299717
2019-10-07,karawang,31.23583657272612,31.799155171712243,31.79809722900393,0.0,106.92197669232604,-6.912536111299717
