date,Kabupaten,LST_Mean,LST_Max,LST_Percentile95,Cloud_Cover_Percentage,Max_Lon,Max_Lat
2021-08-243,Bekasi,35.97285181254165,47.08938397999998,41.68683184608697,96.74993935256299,,
2021-08-243,Bogor,29.734263553960997,47.178252499999985,37.86960914808148,86.72866228967293,,
2021-08-243,Cianjur,36.08651785653049,85.22765114000003,44.24259698386113,86.48951157301246,,
2021-08-243,Garut,32.72681160711857,76.47068390000004,41.37263243451862,81.54763220963797,,
2021-08-243,Indramayu,27.305029715000032,27.84934940000005,27.84934940000005,99.98966152124633,,
2021-08-243,Karawang,31.34578606771762,53.33410651999998,40.370296450630164,70.88172123102036,,
2021-08-243,Kota Bandung,44.48536844127308,57.55194319999998,48.11520930397488,20.599075081370646,,
2021-08-243,Kota Bogor,37.00064320638469,48.70268942000001,43.816319052942276,87.6573372250678,,
2021-08-243,Kota Sukabumi,40.91282321016436,52.47960152000002,46.80500471600003,26.17734670460896,,
2021-08-243,Purwakarta,31.073228791432317,47.09622002000003,37.62488433963956,71.09545531655282,,
2021-08-243,Subang,33.83722002214272,62.45338388000005,42.12666548570495,77.42869953144042,,
2021-08-243,Sukabumi,35.39862881741824,56.136882920000005,42.12427909575952,74.84933258686479,,
2021-08-243,Sumedang,35.24617214847694,58.426956320000045,45.629755929054795,76.98043377187871,,
2021-08-243,Kota Depok,36.103210933107015,43.22018534000006,40.18700907333336,96.25696664740543,,
2021-09-259,Bandung,31.406133289293237,74.26947902,40.746165087900415,47.1485460126296,,
2021-09-259,Kota Cimahi,38.726076736321495,53.15978749999999,46.68854061933132,73.04841138853735,,
2021-09-259,Bekasi,36.424377845958354,53.809211300000015,43.37295003640451,22.380976983116092,,
2021-09-259,Bogor,34.23233411328485,60.67601348000005,43.243446046261624,26.064032629706784,,
2021-09-259,Cianjur,29.85615412220712,53.894661799999994,36.74136799880013,45.3196066226947,,
2021-09-259,Garut,26.15478393173278,55.06362464000006,31.739161613862663,67.47407707927482,,
2021-09-259,Indramayu,36.21301237736923,71.78799650000002,41.62501142796874,40.197977673123994,,
2021-09-259,Karawang,31.379642478514814,55.53872941999998,38.623416018602086,18.458451479438203,,
2021-09-259,Kota Bandung,40.75079693872979,55.791662900000006,45.368884701315096,14.173992839678187,,
2021-09-259,Kota Bogor,41.38331564213777,55.08413275999999,47.18734853414747,6.182898209676574,,
2021-09-259,Kota Sukabumi,34.10319923460241,47.178252499999985,41.121454690679634,48.399742086281364,,
2021-09-259,Purwakarta,33.220717617731765,59.38058390000003,40.37474934602161,24.425678452921577,,
2021-09-259,Subang,33.99614079612002,73.04240984,41.245842670124816,26.504792063596888,,
2021-09-259,Sukabumi,32.727073494441605,50.67830498000001,38.23977965953431,32.1054288092253,,
2021-09-259,Sumedang,31.69999498585321,45.862314800000036,38.120404397441455,39.4890500541593,,
2021-09-259,Kota Bekasi,41.56427797875006,55.66519616000005,47.81982751333335,23.444553905410903,,
2021-09-259,Kota Depok,43.47752078400564,55.17983732000005,48.81242752588341,0.4534751136695251,,
2021-10-275,Bandung,10.715952911464202,42.39986054000002,18.37294106698095,45.01227911523598,,
2021-10-275,Kota Cimahi,13.167571447031067,17.84480486000001,16.18608553698975,32.64098134790985,,
2021-10-275,Bogor,23.73001564280129,47.99857730000002,35.24490787393587,31.38245085025582,,
2021-10-275,Cianjur,15.6800667035032,62.86012826000001,28.74438737731528,34.140617658219384,,
2021-10-275,Garut,11.68430421737107,58.45088246,24.743653691797178,53.963719927629725,,
2021-10-275,Indramayu,33.91915939306339,63.885534259999986,42.246253700895544,0.6850737788594683,,
2021-10-275,Karawang,10.896012560961676,13.773943040000006,13.50391946000002,99.97625519210929,,
2021-10-275,Kota Bandung,9.226113240651674,14.105490980000013,12.907117270232582,96.18567721544618,,
2021-10-275,Kota Bogor,34.89468701736213,48.88384447999999,43.369107358513965,3.4449823419867265,,
2021-10-275,Kota Sukabumi,22.815730462226064,38.55117002000003,30.374014157168,21.348455590863885,,
2021-10-275,Purwakarta,17.598207642791387,41.733346640000036,30.12658652297394,49.99979599772287,,
2021-10-275,Subang,17.600057684348805,65.99445260000005,34.748726010895965,28.835130253935105,,
2021-10-275,Sukabumi,20.81179249002553,41.145447200000035,28.87347692311471,20.552414523243097,,
2021-10-275,Sumedang,11.366804775567385,40.12687724,28.379570642754437,51.847720930800115,,
2021-10-275,Kota Depok,22.03430569446763,42.46480292000001,37.869796103761026,81.80632619817868,,
2021-10-291,Cianjur,19.68640715686444,34.53499652000005,29.79659539400002,99.94894127495787,,
2021-10-291,Sukabumi,22.44883553573117,37.50183788000004,32.062589432413816,99.81885278950317,,
2021-11-307,Bandung,29.00354209756737,65.17754581999998,39.745443365563105,56.90320208116333,,
2021-11-307,Kota Cimahi,37.73409420567374,55.07387870000002,41.6145226640262,21.93093802578798,,
2021-11-307,Bekasi,18.296859548647575,31.034944040000028,26.445320002727293,93.98732074767946,,
2021-11-307,Bogor,28.233794504522795,52.81798550000002,39.239706796412854,55.10429488029631,,
2021-11-307,Cianjur,22.54472248310178,59.708713820000014,34.23983724649082,51.08421954033139,,
2021-11-307,Garut,30.204995437251345,67.47445526000001,35.87389619611741,33.29497051035746,,
2021-11-307,Indramayu,8.255914617525782,23.15640794000001,15.195576435384632,89.26583312833793,,
2021-11-307,Karawang,12.3506439741044,30.060808339999994,21.38056514670393,89.89109934771609,,
2021-11-307,Kota Bandung,39.733451966000295,54.77992898000002,46.36531533842546,26.213964621537116,,
2021-11-307,Kota Bogor,18.913014214250527,26.639370320000012,25.419137180000007,99.58111210176699,,
2021-11-307,Kota Sukabumi,19.189258347085037,37.84022186000004,27.36805150347444,58.58586292587874,,
2021-11-307,Purwakarta,8.918200852818764,29.54468731999998,16.37324599202854,81.7485297353398,,
2021-11-307,Subang,20.47522498197177,45.49316864000002,30.372570235220817,48.230822855960334,,
2021-11-307,Sukabumi,23.089449910082255,47.50638242000002,35.37475903547053,33.20555755159604,,
2021-11-307,Sumedang,19.656869650323205,56.91960949999998,35.62198862551676,58.067681006030924,,
2021-11-307,Kota Bekasi,14.5409779343684,30.69997808000005,21.563610620000027,70.99669150663003,,
2021-11-307,Kota Depok,23.649493449782096,39.28946234,32.86633502911886,90.48656759305815,,
2021-12-355,Bandung,5.639467592099816,7.77189992000001,7.1720374100000015,99.9857308351767,,
2021-12-355,Cianjur,0.8293875134466643,24.93719636000003,18.500645653874265,95.88039844680321,,
2021-12-355,Garut,8.49811092552742,32.80206038000006,20.1208574738845,78.16063981652833,,
2021-12-355,Sukabumi,4.840043667942553,26.71798478000005,20.458793934987465,97.07659377289119,,
2022-01-06,Bandung,33.14779872398372,62.35426130000002,40.240640209587255,55.36602562977756,,
2022-01-06,Kota Cimahi,40.8201811394957,51.77207138000006,47.09109299000002,83.87316771162648,,
2022-01-06,Bogor,35.11144166873672,61.281003020000014,44.743873701291264,58.78596690657128,,
2022-01-06,Cianjur,32.312975592189765,64.4392535,38.12093405073068,32.72846220287677,,
2022-01-06,Garut,31.004551755156758,67.43343902000004,36.372706557916395,42.927796922923186,,
2022-01-06,Indramayu,34.114167774050166,64.80839966000002,36.871890078138534,6.677431922869498,,
2022-01-06,Karawang,34.19987733708698,56.06168648000005,40.869629356331025,79.27386601256109,,
2022-01-06,Kota Bandung,39.67793626880891,55.42251673999999,45.87393682516784,68.8956031627659,,
2022-01-06,Kota Bogor,39.07936808985233,51.46444958000001,45.627295601628035,48.17950504531914,,
2022-01-06,Kota Sukabumi,31.983132744436386,46.651877420000005,41.87170491004654,46.2221713748397,,
2022-01-06,Purwakarta,35.099143954450305,56.06168648000005,40.6234887061589,30.91199182245476,,
2022-01-06,Subang,34.43415721673301,71.98965968000005,39.37384559734462,63.65297083275537,,
2022-01-06,Sukabumi,32.45810199685329,54.66371630000003,37.737875716287995,21.0949297504823,,
2022-01-06,Sumedang,31.816852794366334,55.545565460000034,37.37330561710569,71.06029264262003,,
2022-01-06,Kota Depok,41.46147219815105,53.368286720000015,48.37207065780844,64.72468028306105,,
2022-01-22,Bandung,15.39595475068637,23.867356100000052,21.319222190000026,99.90472108807836,,
2022-01-22,Bogor,19.09809087490061,37.06774933999998,28.117853860000015,98.91780905889064,,
2022-01-22,Cianjur,4.745334596744359,16.706604200000015,12.697266740000025,99.84892480477787,,
2022-01-22,Garut,19.033379406010894,48.78472190000002,31.372441650375702,89.80693373799427,,
2022-01-22,Kota Bogor,7.201297514614387,11.58641024000002,10.04830124,99.96427934623149,,
2022-01-22,Sukabumi,17.871115241554314,48.11137196000004,31.745706058679378,96.70460720155165,,
2022-01-22,Sumedang,15.43471537432393,21.88490450000006,19.31922998256139,99.06635019033321,,
2022-02-54,Bandung,15.390706840053024,67.71371666000005,28.243325895635937,65.10098235206189,,
2022-02-54,Bogor,3.8421938515702667,12.481931480000014,9.696928784000033,99.9927053648578,,
2022-02-54,Cianjur,24.987633825522035,68.41441076000001,36.238097602656666,53.22438144978846,,
2022-02-54,Garut,29.017984587339296,68.96471198,36.240051688684815,15.70609207270324,,
2022-02-54,Kota Sukabumi,7.686706217440182,18.439540340000008,14.312938501538488,90.52352785418638,,
2022-02-54,Sukabumi,11.251110973501726,28.69360033999999,21.87271869666263,86.23901241934354,,
2022-03-70,Bandung,27.391295859185743,66.90706394000006,37.24506980430205,48.87720775292563,,
2022-03-70,Kota Cimahi,33.28370885653748,46.37159978,38.926110041989865,39.55256797050053,,
2022-03-70,Bekasi,38.95286684306491,59.00460170000002,46.36535951643309,22.896110639473726,,
2022-03-70,Bogor,36.192637085092585,72.47160050000002,47.62602882820547,35.57962272618699,,
2022-03-70,Cianjur,31.447029148315764,76.69969123999999,44.744053409978356,35.49975374854194,,
2022-03-70,Garut,30.29295018410695,64.25468042,36.736817743551406,10.49347513193764,,
2022-03-70,Karawang,30.512890206722584,60.19749067999999,39.6263894586108,47.279579195803144,,
2022-03-70,Kota Bandung,33.34783007201578,49.09917974000001,38.43962475715641,40.8783830442639,,
2022-03-70,Kota Bogor,45.93198494515926,58.94991338,53.12526235959463,7.146481415308907,,
2022-03-70,Kota Sukabumi,30.30494418745776,47.83451234000006,37.80856349182928,9.83384169387616,,
2022-03-70,Purwakarta,24.031463857321754,50.57234635999998,32.75153138986084,95.16657047314354,,
2022-03-70,Subang,22.85619948316041,44.10203450000006,30.2381294067128,73.38825700858649,,
