Month_Index,Kabupaten,NDVI,SoilMoisture_acc,Elevation_m
87,Cirebon,0.1503698826,0.414056927,13
88,Cirebon,0.1746467501,0.3906693161,13
89,Cirebon,0.1658941805,0.3951104581,13
90,Cirebon,0.08292269707,0.3794572651,13
91,Cirebon,0.1519730538,0.2875362039,13
92,Cirebon,0.1437636167,0.2816193402,13
93,Cirebon,0.1862523556,0.2589287162,13
94,Cirebon,0.1246328652,0.3895224035,13
95,Cirebon,0.08494407684,0.4167789221,13
96,Cirebon,0.1168552041,0.4291358888,13
97,Cirebon,0.1581867933,0.4293730557,13
98,Cirebon,0.1695493609,0.4301464558,13
99,Cirebon,0.1784107983,0.4244603515,13
100,Cirebon,0.1333355308,0.4272607863,13
101,Cirebon,0.09030220658,0.4224074185,13
102,Cirebon,0.1762926728,0.401696831,13
103,Cirebon,0.1592096984,0.3667504787,13
104,Cirebon,0.1747698933,0.3433437645,13
105,Cirebon,0.1546589732,0.3885144591,13
106,Cirebon,0.07460990548,0.4102149904,13
107,Cirebon,0.1125510484,0.4276575446,13
108,Cirebon,0.09376613051,0.4297746718,13
109,Cirebon,0.1932062656,0.4320288002,13
110,Cirebon,0.09464748204,0.4257190228,13
111,Cirebon,0.1005438864,0.4269123077,13
112,Cirebon,0.1697811931,0.4054519236,13
113,Cirebon,0.1532547921,0.3783278763,13
114,Cirebon,0.1810886562,0.3091965914,13
115,Cirebon,0.1476381123,0.2146681696,13
116,Cirebon,0.1161901876,0.1707433611,13
117,Cirebon,0.1615314186,0.1704313308,13
118,Cirebon,0.1577533931,0.2761662602,13
119,Cirebon,0.1588477641,0.3028811514,13
120,Cirebon,0.1246063486,0.4071081281,13
121,Cirebon,0.1432728171,0.4268199801,13
122,Cirebon,0.1822808385,0.4220852256,13
123,Cirebon,0.1214589626,0.4256119728,13
124,Cirebon,0.1734481752,0.3943032622,13
125,Cirebon,0.002736354945,0.3825972974,13
126,Cirebon,0.150775075,0.3373830318,13
127,Cirebon,0.0914234519,0.2196687907,13
128,Cirebon,0.1657507271,0.2397800386,13
129,Cirebon,0.1468799859,0.2109559178,13
130,Cirebon,0.09563484788,0.3562924266,13
131,Cirebon,0.106620498,0.4212867618,13
132,Cirebon,0.1621444225,0.4345349073,13
133,Cirebon,0.1304423809,0.4292054176,13
134,Cirebon,0.07957079262,0.4282639325,13
135,Cirebon,0.1909583509,0.4277801216,13
136,Cirebon,0.1784455329,0.4250768125,13
137,Cirebon,0.1465717554,0.4197936952,13
138,Cirebon,0.1472474933,0.4040397108,13
139,Cirebon,0.1657622904,0.37083745,13
140,Cirebon,0.1084534898,0.3228644729,13
141,Cirebon,0.1479565948,0.3403300941,13
142,Cirebon,0.05450672656,0.3965313137,13
143,Cirebon,0.1458525211,0.4183291197,13
0,Garut,0.4008252621,0.4308161736,1248
1,Garut,0.2003849745,0.4320149124,1248
2,Garut,0.2274155766,0.4334782362,1248
3,Garut,0.4694361687,0.4306056201,1248
4,Garut,0.2263233066,0.4226500392,1248
5,Garut,0.3374765813,0.4184000492,1248
6,Garut,0.4076857865,0.4213565588,1248
7,Garut,0.390347898,0.3906157911,1248
8,Garut,0.1747367829,0.3290199339,1248
9,Garut,0.1715164781,0.2913338244,1248
10,Garut,0.1690142006,0.3921580613,1248
11,Garut,0.3597642183,0.4356073439,1248
12,Garut,0.07359971106,0.4235885739,1248
13,Garut,0.4213243425,0.4335638285,1248
14,Garut,0.1562187076,0.4327279627,1248
15,Garut,0.250523895,0.4255793989,1248
16,Garut,0.3858858049,0.4116789699,1248
17,Garut,0.1794098914,0.3793000281,1248
18,Garut,0.2799425423,0.3430356085,1248
19,Garut,0.2969620824,0.322598964,1248
20,Garut,0.303929925,0.2774322033,1248
21,Garut,0.2814435065,0.2583912015,1248
22,Garut,0.05145157874,0.3605356514,1248
23,Garut,0.1261998862,0.4227419496,1248
24,Garut,0.3512387276,0.4267056286,1248
25,Garut,0.3876759708,0.4332937002,1248
26,Garut,0.1987052709,0.4341202378,1248
27,Garut,0.2657734156,0.4306155741,1248
28,Garut,0.3930208981,0.4288180172,1248
29,Garut,0.3548792005,0.424169302,1248
30,Garut,0.3121158779,0.4284287095,1248
31,Garut,0.3810455799,0.4091718495,1248
32,Garut,0.2209845632,0.421882391,1248
33,Garut,0.2763085663,0.4341935813,1248
34,Garut,0.362808764,0.4372560382,1248
35,Garut,0.3437452316,0.4292357266,1248
36,Garut,0.03284376487,0.4303798079,1248
37,Garut,0.09670927376,0.427914232,1248
38,Garut,0.1605277956,0.4287196398,1248
39,Garut,0.2744961381,0.4292230606,1248
40,Garut,0.4017107487,0.4090540111,1248
41,Garut,0.4579020441,0.3978867829,1248
42,Garut,0.1866749823,0.3940072358,1248
43,Garut,0.1942180991,0.3661114573,1248
44,Garut,0.2114645839,0.3201525509,1248
45,Garut,-0.003586827544,0.4197638333,1248
46,Garut,0.1332191974,0.4331380725,1248
47,Garut,0.3896753788,0.4293216765,1248
48,Garut,0.1367744952,0.4255105853,1248
49,Garut,0.003174686804,0.4267316759,1248
50,Garut,0.2053826749,0.429869324,1248
51,Garut,0.3962108195,0.4215903878,1248
52,Garut,0.3333619535,0.3985131681,1248
53,Garut,0.2285384089,0.3868272901,1248
54,Garut,0.266022414,0.3620319963,1248
55,Garut,0.3030653,0.3304014802,1248
56,Garut,0.1382758766,0.2922108471,1248
57,Garut,0.2648772895,0.2748538852,1248
58,Garut,0.1536545157,0.397274524,1248
59,Garut,0.03255708516,0.4214299619,1248
60,Garut,0.1135445386,0.4202789962,1248
61,Garut,0.210834384,0.4312644899,1248
62,Garut,0.3168598413,0.4335562587,1248
63,Garut,0.2931111157,0.4278583527,1248
64,Garut,0.3917084634,0.4056800902,1248
65,Garut,0.4113951921,0.3779419661,1248
66,Garut,0.2739416659,0.3435282707,1248
67,Garut,0.3129199445,0.2977744341,1248
68,Garut,0.2550234795,0.2669616938,1248
69,Garut,0.2011357993,0.2672613263,1248
70,Garut,0.2311543673,0.296020627,1248
71,Garut,0.1868421584,0.3946201801,1248
72,Garut,0.2171525657,0.4247140288,1248
73,Garut,0.181734249,0.4330313206,1248
74,Garut,0.1829547137,0.4342079759,1248
75,Garut,0.3029729724,0.4272528589,1248
76,Garut,0.333663702,0.4267992973,1248
77,Garut,0.1993157864,0.4130974412,1248
78,Garut,0.2959499359,0.4005637169,1248
79,Garut,0.2714659572,0.3736484051,1248
80,Garut,0.2334534824,0.3410110772,1248
81,Garut,0.1955579817,0.4074786603,1248
82,Garut,0.03002642281,0.4302026629,1248
83,Garut,0.1549697816,0.4314137995,1248
84,Garut,0.1433635801,0.4307745695,1248
85,Garut,0.07271210104,0.4318235815,1248
86,Garut,0.2358947843,0.4289831817,1248
87,Garut,0.2485783398,0.4205452502,1248
88,Garut,0.1836643368,0.4000115693,1248
89,Garut,0.1902364194,0.417922169,1248
90,Garut,0.3657097518,0.4016422033,1248
91,Garut,0.3970887363,0.3664413393,1248
92,Garut,0.3325885534,0.3644078076,1248
93,Garut,0.1437472701,0.3940318823,1248
94,Garut,0.1772539765,0.4404444098,1248
95,Garut,0.1909012645,0.431083262,1248
96,Garut,0.2104820609,0.4275309741,1248
97,Garut,0.3062716424,0.4282939732,1248
98,Garut,0.2082834393,0.4323791564,1248
99,Garut,0.1631476283,0.4293837249,1248
100,Garut,0.317222774,0.4275249243,1248
101,Garut,0.0778978616,0.4243796766,1248
102,Garut,0.1954655498,0.4117579162,1248
103,Garut,0.03345616162,0.4004125297,1248
104,Garut,0.2665266693,0.4103959799,1248
105,Garut,0.2545830607,0.4309210777,1248
106,Garut,0.1005857661,0.4345209002,1248
107,Garut,0.1446996331,0.4296178222,1248
108,Garut,0.08863350749,0.4257632196,1248
109,Garut,0.4008769691,0.429359287,1248
110,Garut,0.295181036,0.428224206,1248
111,Garut,0.4394292533,0.4334319234,1248
112,Garut,0.2033455968,0.4144662321,1248
113,Garut,0.1600729674,0.3832984269,1248
114,Garut,0.353333205,0.3798421919,1248
115,Garut,0.3723167777,0.3388008177,1248
116,Garut,0.3155418336,0.2699130177,1248
117,Garut,0.1256684363,0.2733974159,1248
118,Garut,0.1194097474,0.38731879,1248
119,Garut,0.1746938229,0.4066641033,1248
120,Garut,0.1417245865,0.4243588448,1248
121,Garut,0.118731007,0.4278253019,1248
122,Garut,0.08168242872,0.4243035316,1248
123,Garut,0.3325725794,0.4284821153,1248
124,Garut,0.4172168076,0.4002211988,1248
125,Garut,0.243735522,0.3929839134,1248
126,Garut,0.2897434533,0.397472918,1248
127,Garut,0.3522577882,0.3499223292,1248
128,Garut,0.3482007086,0.3632300198,1248
129,Garut,0.09938328713,0.3717193305,1248
130,Garut,0.1998645365,0.4309034944,1248
131,Garut,0.2360358089,0.4336415231,1248
132,Garut,0.2891252041,0.4296291173,1248
133,Garut,0.2543666959,0.4253243804,1248
134,Garut,-0.006440734025,0.4288420677,1248
135,Garut,0.3065795302,0.4269878268,1248
136,Garut,0.2830010951,0.4309955239,1248
137,Garut,0.2974953651,0.4164204299,1248
138,Garut,0.3719907701,0.4113896787,1248
139,Garut,0.3541350961,0.4093835354,1248
140,Garut,0.2573981583,0.3963228762,1248
141,Garut,0.2862271369,0.4286363423,1248
142,Garut,0.2778534889,0.4332590699,1248
143,Garut,0.1073419601,0.4311057329,1248
0,Indramayu,0.005240632221,0.4370354116,9
1,Indramayu,0.1458793283,0.426109463,9
2,Indramayu,0.2316681296,0.4239867628,9
3,Indramayu,0.02873591147,0.4197410047,9
4,Indramayu,0.1515641809,0.4117891192,9
5,Indramayu,0.2176679969,0.4002572596,9
6,Indramayu,0.3186775148,0.3925205469,9
7,Indramayu,0.1855086833,0.2912148833,9
8,Indramayu,0.1110798344,0.186986208,9
9,Indramayu,0.1074352711,0.1939769089,9
10,Indramayu,0.03811929002,0.2837462127,9
11,Indramayu,0.1323076934,0.4145150185,9
12,Indramayu,0.199198693,0.4169361889,9
13,Indramayu,-0.006740133278,0.4290198684,9
14,Indramayu,0.399533242,0.4238843918,9
15,Indramayu,0.1433186382,0.4244171083,9
16,Indramayu,0.05376179889,0.3957642913,9
17,Indramayu,0.2954884171,0.3083772063,9
18,Indramayu,0.3369756937,0.2177658379,9
19,Indramayu,0.139641583,0.1787863672,9
20,Indramayu,0.09450246394,0.1536909789,9
21,Indramayu,0.0860619247,0.1597896963,9
22,Indramayu,0.097152628,0.2602881789,9
23,Indramayu,0.07164964825,0.3422717452,9
24,Indramayu,0.08223629743,0.3698609769,9
25,Indramayu,-0.008446378633,0.4291125536,9
26,Indramayu,0.4142152965,0.4246915579,9
27,Indramayu,0.366379261,0.424693197,9
28,Indramayu,0.1387803853,0.4226226211,9
29,Indramayu,0.1740453839,0.4231041372,9
30,Indramayu,0.4265267253,0.4166761935,9
31,Indramayu,0.2453927398,0.3801461756,9
32,Indramayu,0.1349781007,0.3452749252,9
33,Indramayu,0.1411848813,0.3995202482,9
34,Indramayu,-0.007181750145,0.4314577281,9
35,Indramayu,0.04064547643,0.4195124507,9
36,Indramayu,0.2701672614,0.4300667942,9
37,Indramayu,-0.02063190378,0.4277478456,9
38,Indramayu,0.2210568786,0.424713999,9
39,Indramayu,0.1030130833,0.4245373607,9
40,Indramayu,0.1976921558,0.4041272402,9
41,Indramayu,0.3388304412,0.396255374,9
42,Indramayu,0.270986706,0.3510765731,9
43,Indramayu,0.1593315899,0.2321823686,9
44,Indramayu,0.1607818753,0.1952594221,9
45,Indramayu,0.00882367976,0.2697461843,9
46,Indramayu,0.1366633177,0.3781840205,9
47,Indramayu,0.05771128088,0.4220843911,9
48,Indramayu,0.07854278386,0.4249975681,9
49,Indramayu,0.4127255976,0.429249227,9
50,Indramayu,0.2537145019,0.4253022373,9
51,Indramayu,0.1237271354,0.409932971,9
52,Indramayu,0.1350564361,0.3825903833,9
53,Indramayu,0.436170429,0.3463760018,9
54,Indramayu,0.3411306739,0.2562552691,9
55,Indramayu,0.1358283013,0.1953952312,9
56,Indramayu,0.1239165142,0.1739865243,9
57,Indramayu,0.1239029393,0.1703038365,9
58,Indramayu,0.008441049606,0.3244712651,9
59,Indramayu,0.07540161908,0.3783275783,9
60,Indramayu,0.2390932143,0.4088994861,9
61,Indramayu,0.1944350749,0.4267644584,9
62,Indramayu,0.2922222912,0.4276405275,9
63,Indramayu,0.1272875518,0.4205084443,9
64,Indramayu,0.15165627,0.4000371993,9
65,Indramayu,0.268337816,0.325533241,9
66,Indramayu,0.4348095655,0.2286001444,9
67,Indramayu,0.2453428358,0.17492643,9
68,Indramayu,0.1383706182,0.1592974961,9
69,Indramayu,0.1113187224,0.1665640175,9
70,Indramayu,0.08495002985,0.2409933954,9
71,Indramayu,0.07753571123,0.3447659612,9
72,Indramayu,0.0969054997,0.4019883275,9
73,Indramayu,0.1678821594,0.4277161062,9
74,Indramayu,0.4484725893,0.4277226329,9
75,Indramayu,0.001870757667,0.4222968817,9
76,Indramayu,0.07192216069,0.4188086689,9
77,Indramayu,0.1500372291,0.4004517496,9
78,Indramayu,0.3400468528,0.3585444391,9
79,Indramayu,0.2499122471,0.2649737895,9
80,Indramayu,0.1324202418,0.2330845892,9
81,Indramayu,0.07490193099,0.3037818372,9
82,Indramayu,0.07873917371,0.3708781004,9
83,Indramayu,0.04712178931,0.4211674631,9
84,Indramayu,0.2277021259,0.4284895957,9
85,Indramayu,0.3966558874,0.4321353436,9
86,Indramayu,0.3505758643,0.4235528409,9
87,Indramayu,0.2240650505,0.4133063555,9
88,Indramayu,0.04932810366,0.3876084387,9
89,Indramayu,0.2622583807,0.3772011399,9
90,Indramayu,0.4472117722,0.3513195217,9
91,Indramayu,0.2298887819,0.2818415165,9
92,Indramayu,0.1289165765,0.2448365241,9
93,Indramayu,0.1000133827,0.2612417638,9
94,Indramayu,0.04636473581,0.4163586497,9
95,Indramayu,0.1201822013,0.423622936,9
96,Indramayu,0.1439771652,0.4263359606,9
97,Indramayu,0.4785871506,0.4247806072,9
98,Indramayu,0.2755097151,0.4255100787,9
99,Indramayu,0.2518298924,0.4204314053,9
100,Indramayu,0.1145114899,0.4251097441,9
101,Indramayu,0.125210464,0.422477752,9
102,Indramayu,0.4337079525,0.4012588859,9
103,Indramayu,0.2643381953,0.3661523461,9
104,Indramayu,0.1585329324,0.3088003993,9
105,Indramayu,0.1970159262,0.3894485533,9
106,Indramayu,0.0309244357,0.4194802642,9
107,Indramayu,0.02051083185,0.4240679145,9
108,Indramayu,0.04322662205,0.4271787405,9
109,Indramayu,0.246734485,0.4300062954,9
110,Indramayu,0.2599090636,0.4201336205,9
111,Indramayu,0.2313903272,0.4239313006,9
112,Indramayu,0.2038947344,0.3995563984,9
113,Indramayu,0.05557500571,0.3590436876,9
114,Indramayu,0.3130803108,0.2875422239,9
115,Indramayu,0.3718852997,0.198107332,9
116,Indramayu,0.1842350662,0.1630159914,9
117,Indramayu,0.1334244162,0.1674551815,9
118,Indramayu,0.107321769,0.2643543184,9
119,Indramayu,0.09713333845,0.3113710284,9
120,Indramayu,0.08828925341,0.3885179162,9
121,Indramayu,0.1895470619,0.4153662026,9
122,Indramayu,0.4330811799,0.4200953543,9
123,Indramayu,0.4020470679,0.4220710099,9
124,Indramayu,0.1799596846,0.3879331648,9
125,Indramayu,-0.001973872073,0.3568924963,9
126,Indramayu,0.1044624522,0.3149911165,9
127,Indramayu,0.3355564475,0.2096713036,9
128,Indramayu,0.3601780832,0.2137202471,9
129,Indramayu,0.1633472443,0.2327116728,9
130,Indramayu,0.1415994167,0.3548555672,9
131,Indramayu,0.05482761934,0.4123469591,9
132,Indramayu,0.03981637582,0.4318557382,9
133,Indramayu,0.1922345608,0.4275715649,9
134,Indramayu,0.4613335431,0.4236084819,9
135,Indramayu,0.3772619963,0.4257872999,9
136,Indramayu,0.1545016468,0.4213982821,9
137,Indramayu,0.05048068985,0.4175651968,9
138,Indramayu,0.03372097015,0.3951469958,9
139,Indramayu,0.2853249013,0.3715783656,9
140,Indramayu,0.4225395322,0.278357178,9
141,Indramayu,0.2364639044,0.3202944994,9
142,Indramayu,0.03276895732,0.404466033,9
143,Indramayu,0.1088512018,0.4192382395,9
0,Karawang,0,0.436427623,14
1,Karawang,0.109860532,0.4301779866,14
2,Karawang,0.1717853695,0.4233599901,14
3,Karawang,0.1298367679,0.4217757583,14
4,Karawang,0.1472695321,0.4119253159,14
5,Karawang,0.1490529925,0.4077036381,14
6,Karawang,0.1761416942,0.4058913887,14
7,Karawang,0.1291004866,0.3530620933,14
8,Karawang,0.1182196215,0.2341835648,14
9,Karawang,0.1224050447,0.220366165,14
10,Karawang,-0.005316812545,0.3201036155,14
11,Karawang,0.004368063062,0.4161726534,14
12,Karawang,0.106137149,0.4190020859,14
13,Karawang,0.07268824428,0.4278152287,14
14,Karawang,0.1628750116,0.4229412973,14
15,Karawang,0.07729302347,0.4197345376,14
16,Karawang,0.1079978198,0.3891466558,14
17,Karawang,0.1602406204,0.3163345158,14
18,Karawang,0.1173377037,0.2316516936,14
19,Karawang,0.1309033334,0.1970751435,14
20,Karawang,0.1651727706,0.1766908914,14
21,Karawang,0.1111473069,0.1789217442,14
22,Karawang,0.09699559212,0.2809014022,14
23,Karawang,0.0734045729,0.3547687531,14
24,Karawang,0.1268147677,0.368993938,14
25,Karawang,0.2114912122,0.4270729125,14
26,Karawang,0.09492728859,0.4235345721,14
27,Karawang,0.1354648769,0.4231562912,14
28,Karawang,0.1137176156,0.4188381732,14
29,Karawang,0.09950037301,0.4223213792,14
30,Karawang,0.157359302,0.4161806405,14
31,Karawang,0.1557857692,0.4039203823,14
32,Karawang,0.1690078229,0.4004459977,14
33,Karawang,0.1230810955,0.424685061,14
34,Karawang,0.1683806032,0.4334996641,14
35,Karawang,0.1281801462,0.4109685421,14
36,Karawang,0.08534208685,0.4196114838,14
37,Karawang,0.03592425585,0.4284447134,14
38,Karawang,0.1290001571,0.4214635491,14
39,Karawang,0.1447678357,0.4238734841,14
40,Karawang,0.1612409055,0.4075308144,14
41,Karawang,0.1659099013,0.394798547,14
42,Karawang,0.1688272655,0.3749204576,14
43,Karawang,0.1423178166,0.2744474411,14
44,Karawang,0.1303397119,0.2353898138,14
45,Karawang,0.129676953,0.3368708193,14
46,Karawang,0.09530809522,0.3888973892,14
47,Karawang,0.1249649301,0.4219604731,14
48,Karawang,0.1417702734,0.4201318324,14
49,Karawang,-9.86E-04,0.4280492067,14
50,Karawang,0.1628106833,0.4242406785,14
51,Karawang,0.1087301895,0.4043512046,14
52,Karawang,0.1633428335,0.3810701668,14
53,Karawang,0.1915965527,0.3473540545,14
54,Karawang,0.1526407152,0.2785955369,14
55,Karawang,0.03413249925,0.2161395401,14
56,Karawang,0.11225117,0.2088067979,14
57,Karawang,0.07665810734,0.2094416022,14
58,Karawang,0.1530826688,0.3485327959,14
59,Karawang,0.1218495443,0.3931840956,14
60,Karawang,0.0151528893,0.3902276158,14
61,Karawang,0.03836559877,0.4237038493,14
62,Karawang,0.1690525413,0.423836261,14
63,Karawang,0.07867050916,0.4193812609,14
64,Karawang,0.1631668508,0.4025309384,14
65,Karawang,0.1205617562,0.3398630619,14
66,Karawang,0.1142248884,0.2344290912,14
67,Karawang,0.145130828,0.1942327768,14
68,Karawang,0.1451604962,0.1742787659,14
69,Karawang,0.1313190162,0.1851688623,14
70,Karawang,0.1366352737,0.2407866865,14
71,Karawang,0.002487605438,0.3488669693,14
72,Karawang,0.07765645534,0.4080840349,14
73,Karawang,0.05646822229,0.4304688871,14
74,Karawang,0.1618773937,0.4235104024,14
75,Karawang,0.1479355842,0.4192084968,14
76,Karawang,0.1525416374,0.4193540215,14
77,Karawang,0.1337471306,0.4041635096,14
78,Karawang,0.1182589978,0.3740415871,14
79,Karawang,0.110731706,0.2913775146,14
80,Karawang,0.1773703992,0.306507051,14
81,Karawang,0.1988791078,0.3635531068,14
82,Karawang,0.1376561821,0.3956791461,14
83,Karawang,0.07689116895,0.4208923876,14
84,Karawang,0.1064154431,0.4258773029,14
85,Karawang,0.06252280623,0.4327265322,14
86,Karawang,0.1351247281,0.4220213592,14
87,Karawang,0.09683807194,0.4134219885,14
88,Karawang,0.1439327896,0.4011561871,14
89,Karawang,0.1342733651,0.3907957673,14
90,Karawang,0.1228495911,0.3842670321,14
91,Karawang,0.1907613426,0.3331310749,14
92,Karawang,0.1256448627,0.3195619881,14
93,Karawang,-0.009511125274,0.3281488121,14
94,Karawang,0.1529026926,0.4247916639,14
95,Karawang,0.02226712741,0.4233730137,14
96,Karawang,0.1016803905,0.4238618314,14
97,Karawang,0.1119771078,0.4257499278,14
98,Karawang,0.1591166705,0.4220463932,14
99,Karawang,0.1092148349,0.4128309786,14
100,Karawang,0.05995499343,0.4246246815,14
101,Karawang,0,0.4206772447,14
102,Karawang,0.1269406378,0.4005253911,14
103,Karawang,0.1801492274,0.3710988164,14
104,Karawang,0.1467634439,0.3872857988,14
105,Karawang,0.05506154522,0.4194172323,14
106,Karawang,0.07195862383,0.4262601435,14
107,Karawang,0.01999987103,0.4214500785,14
108,Karawang,0.1477156878,0.4191870093,14
109,Karawang,0.148929894,0.4272996187,14
110,Karawang,0.187654078,0.4184747636,14
111,Karawang,0.1278003603,0.4135710597,14
112,Karawang,0.06239177287,0.395292908,14
113,Karawang,0.09651254117,0.3592430949,14
114,Karawang,0.1465881169,0.3175607026,14
115,Karawang,0.1383820176,0.231069535,14
116,Karawang,0.1181800589,0.1819668263,14
117,Karawang,0.06499354541,0.1858040094,14
118,Karawang,0.1436623484,0.3145473897,14
119,Karawang,0.1302960813,0.3250721991,14
120,Karawang,0,0.3896663189,14
121,Karawang,0.1967975348,0.4138237834,14
122,Karawang,-0.005263780244,0.4176172018,14
123,Karawang,0.1368488073,0.419355005,14
124,Karawang,0.1389264464,0.3943441212,14
125,Karawang,0.125571236,0.3688220978,14
126,Karawang,0.08877959847,0.3341748118,14
127,Karawang,0.1512104273,0.2318667918,14
128,Karawang,0.0835564509,0.2552381456,14
129,Karawang,0.1207568273,0.2815470695,14
130,Karawang,0.04874180257,0.3764748871,14
131,Karawang,0.08381975442,0.4261468649,14
132,Karawang,0,0.4279227257,14
133,Karawang,0.1514927298,0.4265521467,14
134,Karawang,0.05328061804,0.421331495,14
135,Karawang,0.106891349,0.4218309522,14
136,Karawang,0.1257324517,0.4202421308,14
137,Karawang,0.08638592064,0.4185286462,14
138,Karawang,0.120262146,0.4091053903,14
139,Karawang,0.1287222654,0.3889822066,14
140,Karawang,0.07233495265,0.3637472689,14
141,Karawang,0.1413688064,0.3739198446,14
142,Karawang,0.143656373,0.4128544927,14
143,Karawang,0.1133750528,0.4222998619,14
0,Kota Bandung,0,0.4190933704,687
1,Kota Bandung,0.1674047858,0.4150944352,687
2,Kota Bandung,0.06821097434,0.414948225,687
3,Kota Bandung,0.2641640902,0.4178436697,687
4,Kota Bandung,0.2328411192,0.4117365181,687
5,Kota Bandung,0.2506247759,0.410638392,687
6,Kota Bandung,0.2335227579,0.40831846,687
7,Kota Bandung,0.2254832387,0.4057167768,687
8,Kota Bandung,0.1924319714,0.4044650793,687
9,Kota Bandung,0.1077252626,0.4060221314,687
10,Kota Bandung,0.08271165937,0.4139049947,687
11,Kota Bandung,0.05146021396,0.418854773,687
12,Kota Bandung,0.1812911481,0.4133318663,687
13,Kota Bandung,0.2470465153,0.4172687829,687
14,Kota Bandung,0.01818310283,0.4151867032,687
15,Kota Bandung,0.2579410672,0.4151934683,687
16,Kota Bandung,0.1460694671,0.4085842073,687
17,Kota Bandung,0.2518929839,0.4050252736,687
18,Kota Bandung,0.04903014004,0.4041950703,687
19,Kota Bandung,0.1338142306,0.4055238068,687
20,Kota Bandung,0.1441659778,0.4054582119,687
21,Kota Bandung,0.1678697616,0.4053611159,687
22,Kota Bandung,0.210747242,0.4130256176,687
23,Kota Bandung,0.1498303711,0.4166418016,687
24,Kota Bandung,0.1357925832,0.412925899,687
25,Kota Bandung,0.3045717478,0.4169143438,687
26,Kota Bandung,0.1703867912,0.4161305428,687
27,Kota Bandung,0.08092790097,0.4180780649,687
28,Kota Bandung,0.2718458474,0.4140013456,687
29,Kota Bandung,0.1026350185,0.4111103117,687
30,Kota Bandung,0.09746040404,0.4121828675,687
31,Kota Bandung,0.1017546207,0.4083797932,687
32,Kota Bandung,0.112325184,0.4150021076,687
33,Kota Bandung,0.0686788857,0.4170956016,687
34,Kota Bandung,0.07164593786,0.4220262468,687
35,Kota Bandung,0.06238560379,0.4136349857,687
36,Kota Bandung,0.05722325668,0.4159156382,687
37,Kota Bandung,0.1365019679,0.4131933451,687
38,Kota Bandung,0.05956187844,0.4156944752,687
39,Kota Bandung,0.1307075471,0.4169900417,687
40,Kota Bandung,0.05436689034,0.4105324745,687
41,Kota Bandung,0.02878792584,0.40977332,687
42,Kota Bandung,0.0854941234,0.4072819948,687
43,Kota Bandung,0.08306389302,0.4052073061,687
44,Kota Bandung,0.0876975134,0.4052910507,687
45,Kota Bandung,0.09687554091,0.4142182469,687
46,Kota Bandung,0.1651429236,0.4187447429,687
47,Kota Bandung,0.04999945685,0.415676713,687
48,Kota Bandung,0.1213112548,0.4142964184,687
49,Kota Bandung,0.05110320449,0.4148463309,687
50,Kota Bandung,0.09919054806,0.4158701301,687
51,Kota Bandung,0.08330738544,0.4134635031,687
52,Kota Bandung,0.1275746375,0.4089063406,687
53,Kota Bandung,0.06527469307,0.4058920443,687
54,Kota Bandung,0.05974043906,0.4042854011,687
55,Kota Bandung,0.06307124346,0.4053850174,687
56,Kota Bandung,0.07848190516,0.4063797593,687
57,Kota Bandung,0.07589042187,0.4075702727,687
58,Kota Bandung,0.1076082364,0.4168621898,687
59,Kota Bandung,0.115028657,0.4148897529,687
60,Kota Bandung,0.02071314678,0.4142136574,687
61,Kota Bandung,0.1088541523,0.4156041145,687
62,Kota Bandung,0.1105408743,0.414758563,687
63,Kota Bandung,0.09015352279,0.4164420068,687
64,Kota Bandung,0.08098301291,0.4092196822,687
65,Kota Bandung,0.1363702565,0.4055022299,687
66,Kota Bandung,0.06648323685,0.40463534,687
67,Kota Bandung,0.08134794235,0.4046982229,687
68,Kota Bandung,0.08916480839,0.4049133062,687
69,Kota Bandung,0.08517636359,0.4055095315,687
70,Kota Bandung,0.1450188607,0.4103444219,687
71,Kota Bandung,0.007822989486,0.4159929156,687
72,Kota Bandung,0.116012238,0.4144893289,687
73,Kota Bandung,0.0306630712,0.4157026708,687
74,Kota Bandung,0.1197532266,0.4158540964,687
75,Kota Bandung,0.05626989901,0.4152410924,687
76,Kota Bandung,0.08644737303,0.4148927629,687
77,Kota Bandung,0.09901693463,0.4073672891,687
78,Kota Bandung,0.09053654224,0.407025218,687
79,Kota Bandung,0.06986038387,0.4044741094,687
80,Kota Bandung,0.1178198159,0.4085346758,687
81,Kota Bandung,0.0795012936,0.4137413204,687
82,Kota Bandung,0.1624857187,0.4142310619,687
83,Kota Bandung,0.06101315469,0.4163413346,687
84,Kota Bandung,0.2499116063,0.4158555567,687
85,Kota Bandung,0.01132920105,0.4161107838,687
86,Kota Bandung,0.08288882673,0.4137988985,687
87,Kota Bandung,0.08624570072,0.4129132628,687
88,Kota Bandung,0.1133194715,0.4113015234,687
89,Kota Bandung,0.1294998974,0.4098445177,687
90,Kota Bandung,0.1173349693,0.406521827,687
91,Kota Bandung,0.1253374219,0.4071361125,687
92,Kota Bandung,0.1249283925,0.4087507427,687
93,Kota Bandung,0.07858513296,0.4120669961,687
94,Kota Bandung,0.1941325217,0.4215502143,687
95,Kota Bandung,0.04806511477,0.4163845181,687
96,Kota Bandung,0.1308514774,0.4139630497,687
97,Kota Bandung,0.1640528142,0.4141305685,687
98,Kota Bandung,0.1543307602,0.4156039953,687
99,Kota Bandung,0.1534896493,0.4168083668,687
100,Kota Bandung,0.06961861998,0.4149995148,687
