date,Kabupaten,NDVI_8Day_Mean
2020-04-121,Sukabumi,0.7243448383170931
2020-04-121,Sumedang,0.6401686413183741
2020-04-121,Kota Bekasi,0.2701132576831044
2020-04-121,Kota Depok,0.47598965815280014
2020-05-129,Bandung,0.5453317595125187
2020-05-129,Kota Cimahi,0.32214816318957756
2020-05-129,Kota Tasikmalaya,0.4635418514505657
2020-05-129,Tasikmalaya,0.44775956436728337
2020-05-129,Ciamis,0.5338261823653538
2020-05-129,Kota Banjar,0.6205206662102017
2020-05-129,Bekasi,0.5126453866574174
2020-05-129,Bogor,0.6506058220741173
2020-05-129,Cianjur,0.6381161930808436
2020-05-129,Cirebon,0.5614777413267258
2020-05-129,Garut,0.6000322825067378
2020-05-129,Indramayu,0.4586735409041323
2020-05-129,Karawang,0.5869735073010811
2020-05-129,Kota Bandung,0.35258863257550177
2020-05-129,Kota Bogor,0.48561890867199425
2020-05-129,Kota Cirebon,0.4537859742063674
2020-05-129,Kota Sukabumi,0.540384069247061
2020-05-129,Kuningan,0.6117168114629229
2020-05-129,Majalengka,0.5840766163585362
2020-05-129,Purwakarta,0.5732900515563033
2020-05-129,Subang,0.5420937682266626
2020-05-129,Sukabumi,0.630022759273302
2020-05-129,Sumedang,0.626139225635211
2020-05-129,Kota Bekasi,0.37278696648480497
2020-05-129,Kota Depok,0.4713356440036131
2020-05-137,Bandung,0.6800912730215187
2020-05-137,Kota Cimahi,0.3417552027593459
2020-05-137,Kota Tasikmalaya,0.6109359454599363
2020-05-137,Tasikmalaya,0.7673872174582608
2020-05-137,Ciamis,0.7115571084525156
2020-05-137,Kota Banjar,0.6317749647188741
2020-05-137,Bekasi,0.51690142476038
2020-05-137,Bogor,0.701088511572858
2020-05-137,Cianjur,0.7734281164273236
2020-05-137,Cirebon,0.5596932150977354
2020-05-137,Garut,0.7559956459790383
2020-05-137,Indramayu,0.4467584281995165
2020-05-137,Karawang,0.5970981435661966
2020-05-137,Kota Bandung,0.35946402764217755
2020-05-137,Kota Bogor,0.4996689248609753
2020-05-137,Kota Cirebon,0.4785359342989956
2020-05-137,Kota Sukabumi,0.5509365517821675
2020-05-137,Kuningan,0.6902483017733057
2020-05-137,Majalengka,0.6193342362434385
2020-05-137,Purwakarta,0.6774977027963341
2020-05-137,Subang,0.6172801437483751
2020-05-137,Sukabumi,0.7722147829966072
2020-05-137,Sumedang,0.7152349491511618
2020-05-137,Kota Bekasi,0.3764594775040437
2020-05-137,Kota Depok,0.48107612307982084
2020-05-145,Bandung,0.5861809545226042
2020-05-145,Kota Cimahi,0.3054069916055856
2020-05-145,Kota Tasikmalaya,0.39979724576259795
2020-05-145,Tasikmalaya,0.4473839295647129
2020-05-145,Ciamis,0.5401637958646484
2020-05-145,Kota Banjar,0.6196201412951192
2020-05-145,Bekasi,0.5120947868335571
2020-05-145,Bogor,0.6700911668680025
2020-05-145,Cianjur,0.6831137146786156
2020-05-145,Cirebon,0.5400830721628124
2020-05-145,Garut,0.5108898996569204
2020-05-145,Indramayu,0.4286536290041193
2020-05-145,Karawang,0.5903010255891213
2020-05-145,Kota Bandung,0.33914278412042104
2020-05-145,Kota Bogor,0.5165832091902186
2020-05-145,Kota Cirebon,0.4677587334188615
2020-05-145,Kota Sukabumi,0.580430352366036
2020-05-145,Kuningan,0.6128886910690684
2020-05-145,Majalengka,0.6307219699418606
2020-05-145,Purwakarta,0.6724398165099441
2020-05-145,Subang,0.6101126024833098
2020-05-145,Sukabumi,0.6753343799198102
2020-05-145,Sumedang,0.7005706086519838
2020-05-145,Kota Bekasi,0.3725300536479775
2020-05-145,Kota Depok,0.48591347913982075
2020-06-153,Bandung,0.6764836635959713
2020-06-153,Kota Cimahi,0.37512201109967824
2020-06-153,Kota Tasikmalaya,0.4942853914159752
2020-06-153,Tasikmalaya,0.5883981588106578
2020-06-153,Ciamis,0.5576975530633648
2020-06-153,Kota Banjar,0.5358784056356742
2020-06-153,Bekasi,0.5230090870538335
2020-06-153,Bogor,0.65479518409151
2020-06-153,Cianjur,0.6915919062255448
2020-06-153,Cirebon,0.5455213825768283
2020-06-153,Garut,0.7136277746646177
2020-06-153,Indramayu,0.44171304764472463
2020-06-153,Karawang,0.5776617792259328
2020-06-153,Kota Bandung,0.3708706711429313
2020-06-153,Kota Bogor,0.5064490020394938
2020-06-153,Kota Cirebon,0.4474043322447425
2020-06-153,Kota Sukabumi,0.5803973843963424
2020-06-153,Kuningan,0.5918709225330483
2020-06-153,Majalengka,0.691841690124451
2020-06-153,Purwakarta,0.6605925728800676
2020-06-153,Subang,0.6097925248183831
2020-06-153,Sukabumi,0.7442123790037123
2020-06-153,Sumedang,0.7221473608856047
2020-06-153,Kota Bekasi,0.39920468207232707
2020-06-153,Kota Depok,0.5068631998389002
2020-06-161,Bandung,0.7287491908906668
2020-06-161,Kota Cimahi,0.36469295362694043
2020-06-161,Kota Tasikmalaya,0.644494727418996
2020-06-161,Tasikmalaya,0.7947257766096384
2020-06-161,Ciamis,0.757380582688951
2020-06-161,Kota Banjar,0.6654481265269926
2020-06-161,Bekasi,0.5139637126894656
2020-06-161,Bogor,0.7075288042225151
2020-06-161,Cianjur,0.7994469107896209
2020-06-161,Cirebon,0.5628294387912764
2020-06-161,Garut,0.803026401806249
2020-06-161,Indramayu,0.45735277331504015
2020-06-161,Karawang,0.556978511509121
2020-06-161,Kota Bandung,0.3782657008781252
2020-06-161,Kota Bogor,0.5240687004296781
2020-06-161,Kota Cirebon,0.47562439224749464
2020-06-161,Kota Sukabumi,0.5909792245719978
2020-06-161,Kuningan,0.7780858496783251
2020-06-161,Majalengka,0.7345743896194675
2020-06-161,Purwakarta,0.7227022930356161
2020-06-161,Subang,0.6380504180035843
2020-06-161,Sukabumi,0.775680547031778
2020-06-161,Sumedang,0.7789257840500605
2020-06-161,Kota Bekasi,0.4049451555188445
2020-06-161,Kota Depok,0.5049209017251924
2020-06-169,Bandung,0.6801688072211511
2020-06-169,Kota Cimahi,0.3370022203313294
2020-06-169,Kota Tasikmalaya,0.4081680533724434
2020-06-169,Tasikmalaya,0.4240304835253008
2020-06-169,Ciamis,0.4969183199129194
2020-06-169,Kota Banjar,0.4002640765961602
2020-06-169,Bekasi,0.4710517323209516
2020-06-169,Bogor,0.6826485285858404
2020-06-169,Cianjur,0.7416958820496276
2020-06-169,Cirebon,0.5538946194145358
2020-06-169,Garut,0.6682428486683216
2020-06-169,Indramayu,0.4528603492436168
2020-06-169,Karawang,0.519166385550326
2020-06-169,Kota Bandung,0.3597725172158177
2020-06-169,Kota Bogor,0.4991083964454976
2020-06-169,Kota Cirebon,0.46065257846735996
2020-06-169,Kota Sukabumi,0.5781956731370325
2020-06-169,Kuningan,0.7133517864954035
2020-06-169,Majalengka,0.701947632169153
2020-06-169,Purwakarta,0.6666305740205443
2020-06-169,Subang,0.6165192375115741
2020-06-169,Sukabumi,0.6340489754090904
2020-06-169,Sumedang,0.7544410096549768
2020-06-169,Kota Bekasi,0.3628190116839307
2020-06-169,Kota Depok,0.48012224494251227
2020-06-177,Bandung,0.7098236900108066
2020-06-177,Kota Cimahi,0.37190701287540595
2020-06-177,Kota Tasikmalaya,0.5546197590451146
2020-06-177,Tasikmalaya,0.6068752762389493
2020-06-177,Ciamis,0.6474264709306691
2020-06-177,Kota Banjar,0.5969423627108031
2020-06-177,Bekasi,0.4676332237267401
2020-06-177,Bogor,0.6914323516503786
2020-06-177,Cianjur,0.7927414888684289
2020-06-177,Cirebon,0.5485050523991573
2020-06-177,Garut,0.7410878177868859
2020-06-177,Indramayu,0.49753899215418734
2020-06-177,Karawang,0.5070332069416305
2020-06-177,Kota Bandung,0.3755950590375245
2020-06-177,Kota Bogor,0.5116103111703448
2020-06-177,Kota Cirebon,0.4754391748874151
2020-06-177,Kota Sukabumi,0.5200464245179154
2020-06-177,Kuningan,0.7706765279692737
2020-06-177,Majalengka,0.7201191528118561
2020-06-177,Purwakarta,0.7159335581568941
2020-06-177,Subang,0.6270576125238705
2020-06-177,Sukabumi,0.7269008675798799
2020-06-177,Sumedang,0.7721009813028289
2020-06-177,Kota Bekasi,0.39310372721595155
2020-06-177,Kota Depok,0.4849480821629349
2020-07-185,Bandung,0.6709219127695075
2020-07-185,Kota Cimahi,0.3212149587858869
2020-07-185,Kota Tasikmalaya,0.6002972221397421
2020-07-185,Tasikmalaya,0.6293919125949845
2020-07-185,Ciamis,0.5211367550360322
2020-07-185,Kota Banjar,0.46315537292887593
2020-07-185,Bekasi,0.4572389557912228
2020-07-185,Bogor,0.7065096068988242
2020-07-185,Cianjur,0.7857886090039633
2020-07-185,Cirebon,0.5518236739699799
2020-07-185,Garut,0.7052214723742494
2020-07-185,Indramayu,0.530196090832651
2020-07-185,Karawang,0.47836604979140324
2020-07-185,Kota Bandung,0.3681522046242609
2020-07-185,Kota Bogor,0.5079807404865896
2020-07-185,Kota Cirebon,0.4716648719873164
2020-07-185,Kota Sukabumi,0.5773276672323872
2020-07-185,Kuningan,0.7153382497620545
2020-07-185,Majalengka,0.6773985743836551
2020-07-185,Purwakarta,0.6492800091708594
2020-07-185,Subang,0.5988858877155123
2020-07-185,Sukabumi,0.7811110967191816
2020-07-185,Sumedang,0.751855550043889
2020-07-185,Kota Bekasi,0.3328848303337395
2020-07-185,Kota Depok,0.4870979483059798
2020-07-193,Bandung,0.6627473957935741
2020-07-193,Kota Cimahi,0.3322956381743791
2020-07-193,Kota Tasikmalaya,0.4299094587510193
2020-07-193,Tasikmalaya,0.5855831439899405
2020-07-193,Ciamis,0.46799466093251074
2020-07-193,Kota Banjar,0.5982620857664582
2020-07-193,Bekasi,0.39428067011485796
2020-07-193,Bogor,0.6921633866390603
2020-07-193,Cianjur,0.7721771378269839
2020-07-193,Cirebon,0.575115858594137
2020-07-193,Garut,0.7355844670947054
2020-07-193,Indramayu,0.5570855698281898
2020-07-193,Karawang,0.45349469472420156
2020-07-193,Kota Bandung,0.36047541406787814
2020-07-193,Kota Bogor,0.5121394795230261
2020-07-193,Kota Cirebon,0.4794411084045285
2020-07-193,Kota Sukabumi,0.5839002176949091
2020-07-193,Kuningan,0.7179824366171356
2020-07-193,Majalengka,0.6211852570975369
2020-07-193,Purwakarta,0.6933404919754478
2020-07-193,Subang,0.5809641011148999
2020-07-193,Sukabumi,0.7705187160971316
2020-07-193,Sumedang,0.7203975855090738
2020-07-193,Kota Bekasi,0.3016736011837978
2020-07-193,Kota Depok,0.4851376741064995
2020-07-201,Bandung,0.7076416500407681
2020-07-201,Kota Cimahi,0.34781360644118553
2020-07-201,Kota Tasikmalaya,0.42684405813587367
2020-07-201,Tasikmalaya,0.5396243149729562
2020-07-201,Ciamis,0.5641408683668757
2020-07-201,Kota Banjar,0.5809487826298263
2020-07-201,Bekasi,0.41814122090151107
2020-07-201,Bogor,0.71404393526979
2020-07-201,Cianjur,0.7654688484916071
2020-07-201,Cirebon,0.5676050551037117
2020-07-201,Garut,0.7828115921561186
2020-07-201,Indramayu,0.6064152579043128
2020-07-201,Karawang,0.43715686697425443
2020-07-201,Kota Bandung,0.35276122252293557
2020-07-201,Kota Bogor,0.47588850862297843
2020-07-201,Kota Cirebon,0.4761629416244159
2020-07-201,Kota Sukabumi,0.5880374535786848
2020-07-201,Kuningan,0.7504643815396106
2020-07-201,Majalengka,0.699796030520867
2020-07-201,Purwakarta,0.698117279257291
2020-07-201,Subang,0.603105007450168
2020-07-201,Sukabumi,0.7653847382739896
2020-07-201,Sumedang,0.7607106722377953
2020-07-201,Kota Bekasi,0.34633265285496045
2020-07-201,Kota Depok,0.4538190243168091
2020-07-209,Bandung,0.691787821469481
2020-07-209,Kota Cimahi,0.32005093424381564
2020-07-209,Kota Tasikmalaya,0.5472627860304656
2020-07-209,Tasikmalaya,0.7392387101880042
2020-07-209,Ciamis,0.706096778156913
2020-07-209,Kota Banjar,0.670850968213459
2020-07-209,Bekasi,0.41680949488621094
2020-07-209,Bogor,0.7019385337780039
2020-07-209,Cianjur,0.7594622287314126
2020-07-209,Cirebon,0.5448454943051089
2020-07-209,Garut,0.7634367285603307
2020-07-209,Indramayu,0.5841918385953982
2020-07-209,Karawang,0.4381190825106361
2020-07-209,Kota Bandung,0.34113238397642637
2020-07-209,Kota Bogor,0.49897302172020835
2020-07-209,Kota Cirebon,0.4552512998800868
2020-07-209,Kota Sukabumi,0.5658712037103246
2020-07-209,Kuningan,0.699378821800292
2020-07-209,Majalengka,0.6359426059440249
2020-07-209,Purwakarta,0.6789049780222239
2020-07-209,Subang,0.5848672972606342
2020-07-209,Sukabumi,0.7657640805201019
2020-07-209,Sumedang,0.7202379250864835
2020-07-209,Kota Bekasi,0.358953041239069
2020-07-209,Kota Depok,0.457761541068711
2020-08-217,Bandung,0.6180932604851079
2020-08-217,Kota Cimahi,0.3310969330867445
2020-08-217,Kota Tasikmalaya,0.6500540696147238
2020-08-217,Tasikmalaya,0.6107965070160111
2020-08-217,Ciamis,0.6337459009966072
2020-08-217,Kota Banjar,0.7123348837044965
2020-08-217,Bekasi,0.41061612470190456
2020-08-217,Bogor,0.5777926576964878
2020-08-217,Cianjur,0.7226953403735717
2020-08-217,Cirebon,0.5272832234405102
2020-08-217,Garut,0.74748809417693
2020-08-217,Indramayu,0.5737282762036209
2020-08-217,Karawang,0.4309734586693478
2020-08-217,Kota Bandung,0.35657980499305203
2020-08-217,Kota Bogor,0.46151050003961847
2020-08-217,Kota Cirebon,0.44632214281602717
2020-08-217,Kota Sukabumi,0.5738532324474931
2020-08-217,Kuningan,0.6090370718448742
2020-08-217,Majalengka,0.5524414090393308
2020-08-217,Purwakarta,0.5855805935952156
2020-08-217,Subang,0.568677287092801
2020-08-217,Sukabumi,0.7483744775522614
2020-08-217,Sumedang,0.6806742420972366
2020-08-217,Kota Bekasi,0.36035695948578794
2020-08-217,Kota Depok,0.38489710160975266
2020-08-225,Bandung,0.6613558135812461
2020-08-225,Kota Cimahi,0.3807436750818245
2020-08-225,Kota Tasikmalaya,0.38932616654533103
2020-08-225,Tasikmalaya,0.41630376861289387
2020-08-225,Ciamis,0.37001184308086865
2020-08-225,Kota Banjar,0.4161088666474823
2020-08-225,Bekasi,0.39531138068221044
2020-08-225,Bogor,0.5813157665807549
2020-08-225,Cianjur,0.6709972082857738
2020-08-225,Cirebon,0.48290232222674884
2020-08-225,Garut,0.6437712862165426
2020-08-225,Indramayu,0.5708443669255149
2020-08-225,Karawang,0.4268440711764099
2020-08-225,Kota Bandung,0.38320341974705185
2020-08-225,Kota Bogor,0.44049376817852637
2020-08-225,Kota Cirebon,0.33203119624381583
2020-08-225,Kota Sukabumi,0.5568539821045787
2020-08-225,Kuningan,0.46713119309098056
2020-08-225,Majalengka,0.4195363387879838
2020-08-225,Purwakarta,0.6285545036561663
2020-08-225,Subang,0.5678496917413683
2020-08-225,Sukabumi,0.657286846485034
2020-08-225,Sumedang,0.5960842931452659
2020-08-225,Kota Bekasi,0.27909262011912195
2020-08-225,Kota Depok,0.35812451748703805
2020-08-233,Bandung,0.6801563980332295
2020-08-233,Kota Cimahi,0.30273158712535686
2020-08-233,Kota Tasikmalaya,0.6120721127701757
2020-08-233,Tasikmalaya,0.6421942582321483
2020-08-233,Ciamis,0.6103734791058325
2020-08-233,Kota Banjar,0.5948063650754638
2020-08-233,Bekasi,0.4104258685629074
2020-08-233,Bogor,0.6931178804013493
2020-08-233,Cianjur,0.7445361451540549
2020-08-233,Cirebon,0.5638685470397707
2020-08-233,Garut,0.7596900827844293
2020-08-233,Indramayu,0.5411262141964592
2020-08-233,Karawang,0.42299597249527604
2020-08-233,Kota Bandung,0.33396132880718715
2020-08-233,Kota Bogor,0.478671208670422
2020-08-233,Kota Cirebon,0.4180914316026988
2020-08-233,Kota Sukabumi,0.5392350229964951
2020-08-233,Kuningan,0.7101590424551929
2020-08-233,Majalengka,0.6015548648017397
2020-08-233,Purwakarta,0.6539191106226294
2020-08-233,Subang,0.585167868423893
2020-08-233,Sukabumi,0.7446933100248517
2020-08-233,Sumedang,0.6934131348574747
2020-08-233,Kota Bekasi,0.34758638474431625
2020-08-233,Kota Depok,0.4292502557045024
2020-08-241,Bandung,0.6361987957849752
2020-08-241,Kota Cimahi,0.3059502170163505
2020-08-241,Kota Tasikmalaya,0.17126955094932145
2020-08-241,Tasikmalaya,0.2053857670354096
2020-08-241,Ciamis,0.25666072218939945
2020-08-241,Kota Banjar,0.25830329394760404
2020-08-241,Bekasi,0.4171105253464234
2020-08-241,Bogor,0.5932198946293518
2020-08-241,Cianjur,0.5708620128717131
2020-08-241,Cirebon,0.5326194567177126
2020-08-241,Garut,0.5528045252760795
2020-08-241,Indramayu,0.4924297630094886
2020-08-241,Karawang,0.4220403648676399
2020-08-241,Kota Bandung,0.3422442366041317
2020-08-241,Kota Bogor,0.4324436166402792
2020-08-241,Kota Cirebon,0.3884538381695047
2020-08-241,Kota Sukabumi,0.5046549738388992
2020-08-241,Kuningan,0.6343989285160353
2020-08-241,Majalengka,0.5285815235865117
2020-08-241,Purwakarta,0.6311213934641132
2020-08-241,Subang,0.5990977036116367
2020-08-241,Sukabumi,0.6419994109673169
2020-08-241,Sumedang,0.6586387014583494
2020-08-241,Kota Bekasi,0.3050641149537622
2020-08-241,Kota Depok,0.4201056226376864
2020-09-249,Bandung,0.6216415814673404
2020-09-249,Kota Cimahi,0.29054349516030853
2020-09-249,Kota Tasikmalaya,0.4966033068072831
2020-09-249,Tasikmalaya,0.5570114674123837
2020-09-249,Ciamis,0.4782927901345411
2020-09-249,Kota Banjar,0.573483834723157
2020-09-249,Bekasi,0.4216516859511193
2020-09-249,Bogor,0.6281010355936336
2020-09-249,Cianjur,0.625411081396482
2020-09-249,Cirebon,0.5326069574063539
2020-09-249,Garut,0.6704404194529817
2020-09-249,Indramayu,0.47340368109601116
2020-09-249,Karawang,0.4206621748073695
2020-09-249,Kota Bandung,0.3307214115566288
2020-09-249,Kota Bogor,0.46628935949846956
2020-09-249,Kota Cirebon,0.3740192912465929
2020-09-249,Kota Sukabumi,0.5163794338112452
2020-09-249,Kuningan,0.6453584700929195
2020-09-249,Majalengka,0.5506261945619196
2020-09-249,Purwakarta,0.6061653758717284
2020-09-249,Subang,0.598198858779781
2020-09-249,Sukabumi,0.6661296929009531
2020-09-249,Sumedang,0.656428910383387
2020-09-249,Kota Bekasi,0.3287046969005693
2020-09-249,Kota Depok,0.42905580246190683
2020-09-257,Bandung,0.6547539635623184
2020-09-257,Kota Cimahi,0.2993773354240192
2020-09-257,Kota Tasikmalaya,0.5132771073932368
2020-09-257,Tasikmalaya,0.5244764151731803
2020-09-257,Ciamis,0.533250690535568
2020-09-257,Kota Banjar,0.5050900863145509
2020-09-257,Bekasi,0.436383017701215
2020-09-257,Bogor,0.6761362799303926
2020-09-257,Cianjur,0.7206363484410038
2020-09-257,Cirebon,0.49831754396449857
2020-09-257,Garut,0.7169039205023326
2020-09-257,Indramayu,0.41186257570065465
2020-09-257,Karawang,0.4342536686830037
2020-09-257,Kota Bandung,0.3344146574846042
2020-09-257,Kota Bogor,0.4761906455960252
2020-09-257,Kota Cirebon,0.37588464029118307
2020-09-257,Kota Sukabumi,0.5207891324902852
2020-09-257,Kuningan,0.6456191636617227
2020-09-257,Majalengka,0.5432292264085321
2020-09-257,Purwakarta,0.6354813516522875
2020-09-257,Subang,0.6155080239402138
2020-09-257,Sukabumi,0.69373711549367
2020-09-257,Sumedang,0.6503398199458759
2020-09-257,Kota Bekasi,0.3340376531013674
2020-09-257,Kota Depok,0.42163605128431536
2020-09-265,Bandung,0.6093935879670268
2020-09-265,Kota Cimahi,0.3159880493756816
2020-09-265,Kota Tasikmalaya,0.3511264305368809
2020-09-265,Tasikmalaya,0.4019557562899488
2020-09-265,Ciamis,0.4267858508249298
2020-09-265,Kota Banjar,0.4673642468678473
2020-09-265,Bekasi,0.4410282336908327
2020-09-265,Bogor,0.6798979720773946
2020-09-265,Cianjur,0.6967441284885826
2020-09-265,Cirebon,0.49554557012149836
2020-09-265,Garut,0.6380722839557932
2020-09-265,Indramayu,0.3938629763871263
2020-09-265,Karawang,0.41652062466527556
2020-09-265,Kota Bandung,0.33407598243068143
2020-09-265,Kota Bogor,0.4847482970136171
2020-09-265,Kota Cirebon,0.37304724524893873
2020-09-265,Kota Sukabumi,0.500863696881016
2020-09-265,Kuningan,0.5982848541831745
2020-09-265,Majalengka,0.5207853915729105
2020-09-265,Purwakarta,0.6201358897458472
2020-09-265,Subang,0.6101540376067541
2020-09-265,Sukabumi,0.695315683999561
2020-09-265,Sumedang,0.6299641258075942
2020-09-265,Kota Bekasi,0.3294128363563191
2020-09-265,Kota Depok,0.44670608373658
2020-09-273,Bandung,0.5829649912376698
2020-09-273,Kota Cimahi,0.2583704017699588
2020-09-273,Kota Tasikmalaya,0.3776788703870818
2020-09-273,Tasikmalaya,0.3302323944878875
2020-09-273,Ciamis,0.37835860126000453
2020-09-273,Kota Banjar,0.33173083873126435
2020-09-273,Bekasi,0.4416392699373048
2020-09-273,Bogor,0.6183899581551794
2020-09-273,Cianjur,0.4756416733702238
2020-09-273,Cirebon,0.46966964268426825
2020-09-273,Garut,0.5467395077944491
2020-09-273,Indramayu,0.38239987612189263
2020-09-273,Karawang,0.45660420108897115
2020-09-273,Kota Bandung,0.31164043547336234
2020-09-273,Kota Bogor,0.4517735270374234
2020-09-273,Kota Cirebon,0.35713361778570923
2020-09-273,Kota Sukabumi,0.4970717994103967
2020-09-273,Kuningan,0.5881213631646959
2020-09-273,Majalengka,0.5116759191511284
2020-09-273,Purwakarta,0.6082144103401488
2020-09-273,Subang,0.5808432309584772
2020-09-273,Sukabumi,0.5085687244617766
2020-09-273,Sumedang,0.590115856797694
2020-09-273,Kota Bekasi,0.3091506586542858
2020-09-273,Kota Depok,0.42836147185334017
2020-10-281,Bandung,0.43105649808429813
2020-10-281,Kota Cimahi,0.17064693547384846
2020-10-281,Kota Tasikmalaya,0.1874094241154329
2020-10-281,Tasikmalaya,0.33652784971877303
2020-10-281,Ciamis,0.3866015291364347
2020-10-281,Kota Banjar,0.34021725201645625
2020-10-281,Bekasi,0.416467982540802
2020-10-281,Bogor,0.49126970898894384
2020-10-281,Cianjur,0.4236581810141033
2020-10-281,Cirebon,0.4444913565023876
2020-10-281,Garut,0.4461545924278446
2020-10-281,Indramayu,0.3647144354978875
2020-10-281,Karawang,0.4469989604921018
2020-10-281,Kota Bandung,0.26587099627730604
2020-10-281,Kota Bogor,0.33760193746936756
2020-10-281,Kota Cirebon,0.3431528468111165
2020-10-281,Kota Sukabumi,0.44568028481912786
2020-10-281,Kuningan,0.5356697085891015
2020-10-281,Majalengka,0.4845912947711956
2020-10-281,Purwakarta,0.5866600599107054
2020-10-281,Subang,0.5662273439293017
2020-10-281,Sukabumi,0.4983699813281006
2020-10-281,Sumedang,0.5564375315907235
2020-10-281,Kota Bekasi,0.22090915971404612
2020-10-281,Kota Depok,0.3412365226996236
2020-10-289,Bandung,0.3683025638395345
2020-10-289,Kota Cimahi,0.19625468995574633
2020-10-289,Kota Tasikmalaya,0.4012131658980269
2020-10-289,Tasikmalaya,0.31599221308587866
2020-10-289,Ciamis,0.3326672797331026
2020-10-289,Kota Banjar,0.3985734452246565
2020-10-289,Bekasi,0.35922663652635395
2020-10-289,Bogor,0.4961485737153035
2020-10-289,Cianjur,0.5426422378596198
2020-10-289,Cirebon,0.45325539169266305
2020-10-289,Garut,0.4285516736902834
2020-10-289,Indramayu,0.257072338075635
2020-10-289,Karawang,0.3709111835855876
2020-10-289,Kota Bandung,0.20289773372564207
2020-10-289,Kota Bogor,0.3551046709128026
2020-10-289,Kota Cirebon,0.3470581539791277
2020-10-289,Kota Sukabumi,0.4509146135990021
2020-10-289,Kuningan,0.5549969383360435
2020-10-289,Majalengka,0.4104619090328986
2020-10-289,Purwakarta,0.46931998828487104
2020-10-289,Subang,0.4042673663826206
2020-10-289,Sukabumi,0.5339031828025356
2020-10-289,Sumedang,0.419030106628821
2020-10-289,Kota Bekasi,0.1870423316673613
2020-10-289,Kota Depok,0.3101149693476938
2020-10-297,Bandung,0.3771559483642101
2020-10-297,Kota Cimahi,0.2606174662652782
2020-10-297,Kota Tasikmalaya,0.3081485155773346
2020-10-297,Tasikmalaya,0.38373794085001844
2020-10-297,Ciamis,0.3451905297609395
2020-10-297,Kota Banjar,0.32719795355062525
2020-10-297,Bekasi,0.2675103546634053
2020-10-297,Bogor,0.3886389056285306
2020-10-297,Cianjur,0.3317715827473932
2020-10-297,Cirebon,0.3568624369694758
2020-10-297,Garut,0.43046651294060373
2020-10-297,Indramayu,0.30486343925117115
2020-10-297,Karawang,0.3497590893528787
2020-10-297,Kota Bandung,0.32756936937580594
2020-10-297,Kota Bogor,0.24806321831005482
2020-10-297,Kota Cirebon,0.3027456539906643
2020-10-297,Kota Sukabumi,0.25268531108974407
2020-10-297,Kuningan,0.482430203376439
2020-10-297,Majalengka,0.3527521347684199
2020-10-297,Purwakarta,0.4627847719474075
2020-10-297,Subang,0.49452510797332305
2020-10-297,Sukabumi,0.33787616472415205
2020-10-297,Sumedang,0.5000845358347976
2020-10-297,Kota Bekasi,0.186275573058598
2020-10-297,Kota Depok,0.30501309004490507
2020-10-305,Bandung,0.5528206716394655
2020-10-305,Kota Cimahi,0.21824441719461068
2020-10-305,Kota Tasikmalaya,0.582374894311932
2020-10-305,Tasikmalaya,0.6894674170758276
2020-10-305,Ciamis,0.6331850355971427
2020-10-305,Kota Banjar,0.5545442821968706
2020-10-305,Bekasi,0.3365550587652011
2020-10-305,Bogor,0.5184907042702077
2020-10-305,Cianjur,0.6021491766082144
2020-10-305,Cirebon,0.3844704006678893
2020-10-305,Garut,0.7010987310128793
2020-10-305,Indramayu,0.2704285279117647
2020-10-305,Karawang,0.40888807832776136
2020-10-305,Kota Bandung,0.30516969142420947
2020-10-305,Kota Bogor,0.43250167708129766
2020-10-305,Kota Cirebon,0.28964004677845645
2020-10-305,Kota Sukabumi,0.4175891696416778
2020-10-305,Kuningan,0.6181455515135896
2020-10-305,Majalengka,0.5154642089438346
2020-10-305,Purwakarta,0.5647227933096111
2020-10-305,Subang,0.4391744400904037
2020-10-305,Sukabumi,0.6173835102481783
2020-10-305,Sumedang,0.5761178042610673
2020-10-305,Kota Bekasi,0.2737406065445197
2020-10-305,Kota Depok,0.23091483702036825
2020-11-313,Bandung,0.5352234086183945
2020-11-313,Kota Cimahi,0.17436256917999807
2020-11-313,Kota Tasikmalaya,0.5429990255605555
2020-11-313,Tasikmalaya,0.5073824325447782
2020-11-313,Ciamis,0.5131227668153733
2020-11-313,Kota Banjar,0.5426112601054154
2020-11-313,Bekasi,0.35969904483491555
2020-11-313,Bogor,0.5469112633983746
2020-11-313,Cianjur,0.5874258398956134
2020-11-313,Cirebon,0.48022772572994976
2020-11-313,Garut,0.5810596926722411
2020-11-313,Indramayu,0.33664844624158785
2020-11-313,Karawang,0.48622005479505936
2020-11-313,Kota Bandung,0.271759815819095
2020-11-313,Kota Bogor,0.45052441891931816
2020-11-313,Kota Cirebon,0.4261241668630471
2020-11-313,Kota Sukabumi,0.5116404769524417
2020-11-313,Kuningan,0.6313147986111163
2020-11-313,Majalengka,0.4765910294384566
2020-11-313,Purwakarta,0.5799086889856283
2020-11-313,Subang,0.5179830853656392
2020-11-313,Sukabumi,0.6225182382537525
2020-11-313,Sumedang,0.5398807315296377
2020-11-313,Kota Bekasi,0.2323541932351249
2020-11-313,Kota Depok,0.35381050023550403
2020-11-321,Bandung,0.486289693212296
2020-11-321,Kota Cimahi,0.2984192684209872
2020-11-321,Kota Tasikmalaya,0.29496171022889567
2020-11-321,Tasikmalaya,0.30440680517616975
2020-11-321,Ciamis,0.31078387915581174
2020-11-321,Kota Banjar,0.32672163785473796
